project,event_id,source_call_id,session_id,vendor,event_index,ts_ms,artifact_id,worktree_id,path,operation,birth_create,final_path,final_exists,final_tracked,final_state_known,content_durability,reuse_outcome,reuse_duration_events,reuse_duration_ms,reuse_event_index,reuse_cross_session,validation_outcome,validation_duration_events,validation_duration_ms,validation_event_index,global_validation_event_index,global_validation_duration_events,conjunction_observed
agentsight,codex:rollout-2026-06-03T11-21-42-019e8eb8-4aa8-74b0-af35-f251ed73079b:374,call_OV4Ev5ETpTE7PYEJ8ViEpedS,codex:rollout-2026-06-03T11-21-42-019e8eb8-4aa8-74b0-af35-f251ed73079b,codex,7670,1780515429104,agentsight:a00000180,e58fce112c6e,collector/src/output/format.rs,rename,false,collector/src/output/format.rs,true,true,true,unknown,observed_reuse,23,196775,7693,false,observed_validation,4,17870,7674,7674,4,false
agentsight,claude:0796efe9-9a09-4b20-9851-99186e85b086:155,toolu_01JEPgw7jdMkci3AMaYRBtDM,claude:0796efe9-9a09-4b20-9851-99186e85b086,claude,8956,1780527662312,agentsight:a00000281,e58fce112c6e,collector/src/sources/session.rs,write,false,collector/src/sources/agent_native.rs,true,true,true,unknown,observed_reuse,15,21131,8971,true,competing_supersede,46,68935,9002,9003,47,false
agentsight,claude:0796efe9-9a09-4b20-9851-99186e85b086:157,toolu_01LEUPKdZUjkmAkjJj52N8Jq,claude:0796efe9-9a09-4b20-9851-99186e85b086,claude,8962,1780527674136,agentsight:a00000311,e58fce112c6e,collector/src/cmd_perf/live.rs,write,false,collector/src/cmd_perf_live.rs,true,true,true,unknown,observed_reuse,12,15863,8974,false,competing_supersede,17,21116,8979,9003,41,false
agentsight,claude:0796efe9-9a09-4b20-9851-99186e85b086:162,toolu_01VG4ztgPQ9euSyRRHDUuJ2W,claude:0796efe9-9a09-4b20-9851-99186e85b086,claude,8979,1780527695252,agentsight:a00000311,e58fce112c6e,collector/src/cmd_perf/live.rs,write,false,collector/src/cmd_perf_live.rs,true,true,true,unknown,observed_reuse,1,5544,8980,false,competing_supersede,1,5544,8980,9003,24,false
agentsight,claude:0796efe9-9a09-4b20-9851-99186e85b086:163,toolu_01JjwbvkvtJSqoXhsHkXzgZW,claude:0796efe9-9a09-4b20-9851-99186e85b086,claude,8980,1780527700796,agentsight:a00000311,e58fce112c6e,collector/src/cmd_perf/live.rs,write,false,collector/src/cmd_perf_live.rs,true,true,true,unknown,observed_reuse,3,1495,8983,true,observed_validation,23,32991,9003,9003,23,false
agentsight,claude:0796efe9-9a09-4b20-9851-99186e85b086:169,toolu_01AWnQH8nWAgtNJzerJKxaGa,claude:0796efe9-9a09-4b20-9851-99186e85b086,claude,9002,1780527731247,agentsight:a00000281,e58fce112c6e,collector/src/sources/session.rs,write,false,collector/src/sources/agent_native.rs,true,true,true,unknown,observed_reuse,23,49348,9025,true,observed_validation,1,2540,9003,9003,1,false
agentsight,claude:0796efe9-9a09-4b20-9851-99186e85b086:189,toolu_01SCpkk2fJARGRobUoKq2Csf,claude:0796efe9-9a09-4b20-9851-99186e85b086,claude,9161,1780528729814,agentsight:a00000311,e58fce112c6e,collector/src/cmd_perf/live.rs,write,false,collector/src/cmd_perf_live.rs,true,true,true,unknown,observed_reuse,5,14916,9166,false,competing_supersede,5,14916,9166,9180,19,false
agentsight,claude:0796efe9-9a09-4b20-9851-99186e85b086:190,toolu_01EJZSL1a62D418BWRxY3EhM,claude:0796efe9-9a09-4b20-9851-99186e85b086,claude,9166,1780528744730,agentsight:a00000311,e58fce112c6e,collector/src/cmd_perf/live.rs,write,false,collector/src/cmd_perf_live.rs,true,true,true,unknown,observed_reuse,1,3043,9167,false,competing_supersede,5,6336,9171,9180,14,false
agentsight,claude:0796efe9-9a09-4b20-9851-99186e85b086:192,toolu_01QXwcqpjrn3SGroVdXScP6W,claude:0796efe9-9a09-4b20-9851-99186e85b086,claude,9171,1780528751066,agentsight:a00000311,e58fce112c6e,collector/src/cmd_perf/live.rs,write,false,collector/src/cmd_perf_live.rs,true,true,true,unknown,observed_reuse,1,5829,9172,false,competing_supersede,1,5829,9172,9180,9,false
agentsight,claude:0796efe9-9a09-4b20-9851-99186e85b086:193,toolu_01BjZkiJ4pfXxX2dF4nM1uiw,claude:0796efe9-9a09-4b20-9851-99186e85b086,claude,9172,1780528756895,agentsight:a00000311,e58fce112c6e,collector/src/cmd_perf/live.rs,write,false,collector/src/cmd_perf_live.rs,true,true,true,unknown,observed_reuse,3,4376,9175,false,competing_supersede,3,4376,9175,9180,8,false
agentsight,claude:0796efe9-9a09-4b20-9851-99186e85b086:194,toolu_01Yb2LM8oBuAztHrb5nU8nJw,claude:0796efe9-9a09-4b20-9851-99186e85b086,claude,9175,1780528761271,agentsight:a00000311,e58fce112c6e,collector/src/cmd_perf/live.rs,write,false,collector/src/cmd_perf_live.rs,true,true,true,unknown,observed_reuse,1,4872,9176,false,competing_supersede,1,4872,9176,9180,5,false
agentsight,claude:0796efe9-9a09-4b20-9851-99186e85b086:195,toolu_01LgatwdsWAfYAZX1kJG2ecN,claude:0796efe9-9a09-4b20-9851-99186e85b086,claude,9176,1780528766143,agentsight:a00000311,e58fce112c6e,collector/src/cmd_perf/live.rs,write,false,collector/src/cmd_perf_live.rs,true,true,true,unknown,observed_reuse,3,26600,9179,false,competing_supersede,3,26600,9179,9180,4,false
agentsight,claude:0796efe9-9a09-4b20-9851-99186e85b086:197,toolu_01GaP5cEcq9ucJB6EbhAeQ6p,claude:0796efe9-9a09-4b20-9851-99186e85b086,claude,9178,1780528787856,agentsight:a00000281,e58fce112c6e,collector/src/sources/session.rs,write,false,collector/src/sources/agent_native.rs,true,true,true,unknown,observed_reuse,163,1161845,9341,true,observed_validation,2,7598,9180,9180,2,false
agentsight,claude:0796efe9-9a09-4b20-9851-99186e85b086:198,toolu_01BwRgR8FSn3kLsrVgAXxMwD,claude:0796efe9-9a09-4b20-9851-99186e85b086,claude,9179,1780528792743,agentsight:a00000311,e58fce112c6e,collector/src/cmd_perf/live.rs,write,false,collector/src/cmd_perf_live.rs,true,true,true,unknown,observed_reuse,152,1118064,9331,true,observed_validation,1,2711,9180,9180,1,false
agentsight,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1047,call_MlC1u51qCvC8h5roxs5XDA9K,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db,codex,10757,1780547484700,agentsight:a00000296,e58fce112c6e,collector/src/view/projection.rs,rename,false,collector/src/view/projection.rs,true,true,true,unknown,observed_reuse,65,600559,10822,false,observed_validation,33,375209,10790,10790,33,false
agentsight,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858:42,toolu_01DeNqGxiiSnSmQ9FfPBHsto,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858,claude,11108,1780551554610,agentsight:a00000288,e58fce112c6e,collector/src/view/mod.rs,write,false,collector/src/view/mod.rs,true,true,true,unknown,observed_reuse,1,4940,11109,false,competing_supersede,24,51021,11132,11173,65,false
agentsight,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858:52,toolu_013T986WnLjrqcGs1R62vXDk,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858,claude,11132,1780551605631,agentsight:a00000288,e58fce112c6e,collector/src/view/mod.rs,write,false,collector/src/view/mod.rs,true,true,true,unknown,observed_reuse,2,579,11134,true,competing_supersede,13,13024,11145,11173,41,false
agentsight,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858:53,toolu_01NVXQ4Y782cPmxrmM4sFfUU,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858,claude,11145,1780551618655,agentsight:a00000288,e58fce112c6e,collector/src/view/mod.rs,write,false,collector/src/view/mod.rs,true,true,true,unknown,observed_reuse,6,4511,11151,false,competing_supersede,11,16694,11156,11173,28,false
agentsight,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858:55,toolu_01JXTwELaczMDYy9LwkPES4f,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858,claude,11156,1780551635349,agentsight:a00000288,e58fce112c6e,collector/src/view/mod.rs,write,false,collector/src/view/mod.rs,true,true,true,unknown,observed_reuse,87,684209,11243,true,observed_validation,17,24981,11173,11173,17,false
agentsight,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858:58,toolu_017pc18RhssVF7rP8kf7CA6J,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858,claude,11167,1780551654621,agentsight:a00000085,e58fce112c6e,collector/src/cli_db.rs,write,false,collector/src/cli_db.rs,true,true,true,unknown,observed_reuse,26,60920,11193,true,observed_validation,6,5709,11173,11173,6,false
agentsight,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858:84,toolu_01HpkTzLjap1HbFV2eeVKCmX,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858,claude,11479,1780555024580,agentsight:a00000085,e58fce112c6e,collector/src/cli_db.rs,write,false,collector/src/cli_db.rs,true,true,true,unknown,observed_reuse,34,467565,11513,true,observed_validation,2,6791,11481,11481,2,false
agentsight,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:48,toolu_01LbXRvtrioCZ4gNWeyTtzw4,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,claude,12240,1780560647749,agentsight:a00000022,e58fce112c6e,collector/src/server/assets.rs,write,false,collector/src/server/assets.rs,true,true,true,unknown,observed_reuse,141,2575008,12381,true,observed_validation,40,319646,12280,12280,40,false
agentsight,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:52,toolu_016qLUckEq3ve4JpTZVZYCPR,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,claude,12244,1780560662845,agentsight:a00000021,e58fce112c6e,collector/src/server/web.rs,write,false,collector/src/server/web.rs,true,true,true,unknown,observed_reuse,1,4875,12245,false,competing_supersede,1,4875,12245,12280,36,false
agentsight,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:53,toolu_01B4ZR3MDv7h3QfxxsfHX8Eo,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,claude,12245,1780560667720,agentsight:a00000021,e58fce112c6e,collector/src/server/web.rs,write,false,collector/src/server/web.rs,true,true,true,unknown,observed_reuse,1,7417,12246,false,competing_supersede,1,7417,12246,12280,35,false
agentsight,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:54,toolu_01HayyqwPAmyhRaiwPYNvXmq,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,claude,12246,1780560675137,agentsight:a00000021,e58fce112c6e,collector/src/server/web.rs,write,false,collector/src/server/web.rs,true,true,true,unknown,observed_reuse,1,4505,12247,false,competing_supersede,1,4505,12247,12280,34,false
agentsight,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:55,toolu_01TdH1DwLiAJRhBvmoJSTEin,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,claude,12247,1780560679642,agentsight:a00000021,e58fce112c6e,collector/src/server/web.rs,write,false,collector/src/server/web.rs,true,true,true,unknown,observed_reuse,132,2542922,12379,true,observed_validation,33,287753,12280,12280,33,false
agentsight,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:62,toolu_01Naorbyarvc8jdu58WKLj5i,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,claude,12254,1780560714879,agentsight:a00000070,e58fce112c6e,collector/src/framework/runners/ssl.rs,write,false,collector/src/framework/runners/ssl.rs,false,false,true,unknown,observed_reuse,1,9790,12255,false,competing_supersede,1,9790,12255,12280,26,false
agentsight,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:63,toolu_01MoQxXT2ts7Xdmh6y68PHAd,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,claude,12255,1780560724669,agentsight:a00000070,e58fce112c6e,collector/src/framework/runners/ssl.rs,write,false,collector/src/framework/runners/ssl.rs,false,false,true,unknown,observed_reuse,1,7576,12256,false,competing_supersede,1,7576,12256,12280,25,false
agentsight,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:64,toolu_01EJbCz2TFR1cnHQNFo7L44W,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,claude,12256,1780560732245,agentsight:a00000070,e58fce112c6e,collector/src/framework/runners/ssl.rs,write,false,collector/src/framework/runners/ssl.rs,false,false,true,unknown,observed_reuse,1,11627,12257,false,competing_supersede,1,11627,12257,12280,24,false
agentsight,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:65,toolu_01B7e91ohsUKYJ2T4wYyjank,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,claude,12257,1780560743872,agentsight:a00000070,e58fce112c6e,collector/src/framework/runners/ssl.rs,write,false,collector/src/framework/runners/ssl.rs,false,false,true,unknown,observed_reuse,106,2473266,12363,true,observed_validation,23,223523,12280,12280,23,false
agentsight,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:68,toolu_01X1dh4z9DQfyxRhq9XMUJdo,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,claude,12260,1780560767243,agentsight:a00000152,e58fce112c6e,collector/src/framework/runners/process.rs,write,false,collector/src/framework/runners/process.rs,false,false,true,unknown,observed_reuse,1,5301,12261,false,competing_supersede,1,5301,12261,12280,20,false
agentsight,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:69,toolu_01QZu9GCdE6JDVXX3coNBPGc,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,claude,12261,1780560772544,agentsight:a00000152,e58fce112c6e,collector/src/framework/runners/process.rs,write,false,collector/src/framework/runners/process.rs,false,false,true,unknown,observed_reuse,1,10901,12262,false,competing_supersede,1,10901,12262,12280,19,false
agentsight,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:70,toolu_01BTymrFwVsRa1JZH3EXDfYA,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,claude,12262,1780560783445,agentsight:a00000152,e58fce112c6e,collector/src/framework/runners/process.rs,write,false,collector/src/framework/runners/process.rs,false,false,true,unknown,observed_reuse,3,16317,12265,false,competing_supersede,3,16317,12265,12280,18,false
agentsight,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:72,toolu_013u5aR2vLFdXkyEmWT9G1eM,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,claude,12264,1780560794738,agentsight:a00000043,e58fce112c6e,collector/src/framework/runners/common.rs,write,false,collector/src/framework/runners/common.rs,false,false,true,unknown,observed_reuse,98,2422250,12362,true,observed_validation,16,172657,12280,12280,16,false
agentsight,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:73,toolu_01NWDJxgg47F6Q68oSf2f2MW,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,claude,12265,1780560799762,agentsight:a00000152,e58fce112c6e,collector/src/framework/runners/process.rs,write,false,collector/src/framework/runners/process.rs,false,false,true,unknown,observed_reuse,1,5484,12266,false,competing_supersede,1,5484,12266,12280,15,false
agentsight,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:74,toolu_01TcXtgHsEmVWxSrjGiuNVVc,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,claude,12266,1780560805246,agentsight:a00000152,e58fce112c6e,collector/src/framework/runners/process.rs,write,false,collector/src/framework/runners/process.rs,false,false,true,unknown,observed_reuse,98,2411929,12364,true,observed_validation,14,162149,12280,12280,14,false
agentsight,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:82,toolu_014Z64ZkKPHKBjde4JucxTyX,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,claude,12274,1780560877755,agentsight:a00000355,e58fce112c6e,collector/src/framework/analyzers/filter_base.rs,write,false,collector/src/framework/analyzers/filter_base.rs,false,false,true,unknown,observed_reuse,7,95578,12281,false,observed_validation,6,89640,12280,12280,6,false
agentsight,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:83,toolu_017C7FEsXrqMdsoTMpWWyiZQ,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,claude,12275,1780560910649,agentsight:a00000077,e58fce112c6e,collector/src/framework/analyzers/ssl_filter.rs,write,false,collector/src/framework/analyzers/ssl_filter.rs,false,false,true,unknown,observed_reuse,15,99510,12290,false,observed_validation,5,56746,12280,12280,5,false
agentsight,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:84,toolu_01TnQimrywabnBWfabSmK3Sy,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,claude,12276,1780560942030,agentsight:a00000078,e58fce112c6e,collector/src/framework/analyzers/http_filter.rs,write,false,collector/src/framework/analyzers/http_filter.rs,false,false,true,unknown,observed_reuse,15,72388,12291,false,observed_validation,4,25365,12280,12280,4,false
agentsight,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:85,toolu_013Ni9Pj9LanT4if13TwLaSJ,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,claude,12277,1780560955229,agentsight:a00000042,e58fce112c6e,collector/src/framework/analyzers/mod.rs,write,false,collector/src/framework/analyzers/mod.rs,false,false,true,unknown,observed_reuse,98,2264629,12375,true,observed_validation,3,12166,12280,12280,3,false
agentsight,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:89,toolu_01RuLByjJbcgDy1PR88UbEGm,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,claude,12281,1780560973333,agentsight:a00000355,e58fce112c6e,collector/src/framework/analyzers/filter_base.rs,write,false,collector/src/framework/analyzers/filter_base.rs,false,false,true,unknown,observed_reuse,1,5637,12282,false,competing_supersede,1,5637,12282,12292,11,false
agentsight,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:90,toolu_01EA8XLRtRweCFAdq1aHU283,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,claude,12282,1780560978970,agentsight:a00000355,e58fce112c6e,collector/src/framework/analyzers/filter_base.rs,write,false,collector/src/framework/analyzers/filter_base.rs,false,false,true,unknown,observed_reuse,1,3447,12283,false,competing_supersede,1,3447,12283,12292,10,false
agentsight,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:91,toolu_016mNbPa9qvPEGWdQBVRmbBv,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,claude,12283,1780560982417,agentsight:a00000355,e58fce112c6e,collector/src/framework/analyzers/filter_base.rs,write,false,collector/src/framework/analyzers/filter_base.rs,false,false,true,unknown,observed_reuse,1,4528,12284,false,competing_supersede,1,4528,12284,12292,9,false
agentsight,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:92,toolu_01YJZxcYd3naMU7KUaWNZaJm,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,claude,12284,1780560986945,agentsight:a00000355,e58fce112c6e,collector/src/framework/analyzers/filter_base.rs,write,false,collector/src/framework/analyzers/filter_base.rs,false,false,true,unknown,observed_reuse,1,4965,12285,false,competing_supersede,1,4965,12285,12292,8,false
agentsight,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:93,toolu_011HDnQJzUZXRZf1zE7YZjAt,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,claude,12285,1780560991910,agentsight:a00000355,e58fce112c6e,collector/src/framework/analyzers/filter_base.rs,write,false,collector/src/framework/analyzers/filter_base.rs,false,false,true,unknown,observed_reuse,1,3437,12286,false,competing_supersede,2,6934,12287,12292,7,false
agentsight,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:95,toolu_01Hk4uyfPjPs3QcDg86eeEN1,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,claude,12287,1780560998844,agentsight:a00000355,e58fce112c6e,collector/src/framework/analyzers/filter_base.rs,write,false,collector/src/framework/analyzers/filter_base.rs,false,false,true,unknown,observed_reuse,1,3563,12288,false,competing_supersede,1,3563,12288,12292,5,false
agentsight,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:96,toolu_01J9EoUNM8Hn6AaYAH2V74ij,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,claude,12288,1780561002407,agentsight:a00000355,e58fce112c6e,collector/src/framework/analyzers/filter_base.rs,write,false,collector/src/framework/analyzers/filter_base.rs,false,false,true,unknown,observed_reuse,1,3423,12289,false,competing_supersede,1,3423,12289,12292,4,false
agentsight,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:97,toolu_01LEHV27KSW8mWx98jfRCLvx,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,claude,12289,1780561005830,agentsight:a00000355,e58fce112c6e,collector/src/framework/analyzers/filter_base.rs,write,false,collector/src/framework/analyzers/filter_base.rs,false,false,true,unknown,observed_reuse,9,42930,12298,false,observed_validation,3,13345,12292,12292,3,false
agentsight,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:98,toolu_01MKP8dWEWbMKouSBtWBvRBv,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,claude,12290,1780561010159,agentsight:a00000077,e58fce112c6e,collector/src/framework/analyzers/ssl_filter.rs,write,false,collector/src/framework/analyzers/ssl_filter.rs,false,false,true,unknown,observed_reuse,3,15226,12293,false,observed_validation,2,9016,12292,12292,2,false
agentsight,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:99,toolu_01FGY2NCMAW4E5ezCoofTvsu,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,claude,12291,1780561014418,agentsight:a00000078,e58fce112c6e,collector/src/framework/analyzers/http_filter.rs,write,false,collector/src/framework/analyzers/http_filter.rs,false,false,true,unknown,observed_reuse,4,19276,12295,false,observed_validation,1,4757,12292,12292,1,false
agentsight,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:101,toolu_019BRhhs19FnZop5fmswCqqe,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,claude,12293,1780561025385,agentsight:a00000077,e58fce112c6e,collector/src/framework/analyzers/ssl_filter.rs,write,false,collector/src/framework/analyzers/ssl_filter.rs,false,false,true,unknown,observed_reuse,6,27784,12299,false,observed_validation,3,11258,12296,12296,3,false
agentsight,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:103,toolu_01FmX5eS6YAuafgaa1gvqBPq,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,claude,12295,1780561033694,agentsight:a00000078,e58fce112c6e,collector/src/framework/analyzers/http_filter.rs,write,false,collector/src/framework/analyzers/http_filter.rs,false,false,true,unknown,observed_reuse,5,23307,12300,false,observed_validation,1,2949,12296,12296,1,false
agentsight,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:106,toolu_01Qs2DBWjw2RM9YsWnv9qiMs,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,claude,12298,1780561048760,agentsight:a00000355,e58fce112c6e,collector/src/framework/analyzers/filter_base.rs,write,false,collector/src/framework/analyzers/filter_base.rs,false,false,true,unknown,observed_reuse,42,148962,12340,false,observed_validation,7,29473,12305,12305,7,false
