agent,session_id_hash,session_tag,prompt_index,prompt_tag,start_ts_ms,end_ts_ms,duration_ms,duration_s,tool_events,llm_events,end_source,span_stack
codex,151ed5d92e1e,review,47,trace,1780472097703,1780472306050,208347,208.347,147,19,next_prompt,project:agentsight;agent:codex;session:review;prompt:trace;span:prompt
codex,151ed5d92e1e,review,48,review,1780472306050,1780502012675,29706625,29706.625,365,534,next_prompt,project:agentsight;agent:codex;session:review;prompt:review;span:prompt
codex,151ed5d92e1e,review,49,review,1780502012675,1780502829038,816363,816.363,39,30,next_prompt,project:agentsight;agent:codex;session:review;prompt:review;span:prompt
codex,151ed5d92e1e,review,50,review,1780502829038,1780503065055,236017,236.017,40,16,next_prompt,project:agentsight;agent:codex;session:review;prompt:review;span:prompt
codex,151ed5d92e1e,review,51,review,1780503065055,1780503245641,180586,180.586,5,7,next_prompt,project:agentsight;agent:codex;session:review;prompt:review;span:prompt
codex,151ed5d92e1e,review,52,review,1780503245641,1780503292360,46719,46.719,362,4,next_prompt,project:agentsight;agent:codex;session:review;prompt:review;span:prompt
codex,151ed5d92e1e,review,53,review,1780503292360,1780503415349,122989,122.989,27,7,next_prompt,project:agentsight;agent:codex;session:review;prompt:review;span:prompt
codex,151ed5d92e1e,review,54,pathfind,1780503415349,1780503439144,23795,23.795,30,6,next_prompt,project:agentsight;agent:codex;session:review;prompt:pathfind;span:prompt
codex,151ed5d92e1e,review,55,procfs,1780503439144,1780503485977,46833,46.833,5,4,next_prompt,project:agentsight;agent:codex;session:review;prompt:procfs;span:prompt
codex,151ed5d92e1e,review,56,review,1780503485977,1780503544359,58382,58.382,0,4,next_prompt,project:agentsight;agent:codex;session:review;prompt:review;span:prompt
codex,151ed5d92e1e,review,57,trace,1780503544359,1780504512488,968129,968.129,73,85,next_prompt,project:agentsight;agent:codex;session:review;prompt:trace;span:prompt
codex,151ed5d92e1e,review,58,refactor,1780504512488,1780504524382,11894,11.894,2,4,next_prompt,project:agentsight;agent:codex;session:review;prompt:refactor;span:prompt
codex,151ed5d92e1e,review,59,review,1780504524382,1780504586543,62161,62.161,4,5,next_prompt,project:agentsight;agent:codex;session:review;prompt:review;span:prompt
codex,151ed5d92e1e,review,60,refactor,1780504586543,1780505182609,596066,596.066,21,36,next_prompt,project:agentsight;agent:codex;session:review;prompt:refactor;span:prompt
codex,151ed5d92e1e,review,61,review,1780505182609,1780505504073,321464,321.464,27,18,next_prompt,project:agentsight;agent:codex;session:review;prompt:review;span:prompt
codex,151ed5d92e1e,review,62,tokenize,1780505504073,1780505619132,115059,115.059,70,4,next_prompt,project:agentsight;agent:codex;session:review;prompt:tokenize;span:prompt
codex,151ed5d92e1e,review,63,refactor,1780505619132,1780505668156,49024,49.024,2,5,next_prompt,project:agentsight;agent:codex;session:review;prompt:refactor;span:prompt
codex,151ed5d92e1e,review,64,refactor,1780505668156,1780506420122,751966,751.966,43,79,next_prompt,project:agentsight;agent:codex;session:review;prompt:refactor;span:prompt
codex,151ed5d92e1e,review,65,review,1780506420122,1780506853444,433322,433.322,82,59,next_prompt,project:agentsight;agent:codex;session:review;prompt:review;span:prompt
codex,151ed5d92e1e,review,66,review,1780506853444,1780506954076,100632,100.632,35,8,next_prompt,project:agentsight;agent:codex;session:review;prompt:review;span:prompt
codex,151ed5d92e1e,review,67,review,1780506954076,1780507241179,287103,287.103,32,40,next_prompt,project:agentsight;agent:codex;session:review;prompt:review;span:prompt
codex,151ed5d92e1e,review,68,docs,1780507241179,1780507276159,34980,34.98,0,4,next_prompt,project:agentsight;agent:codex;session:review;prompt:docs;span:prompt
codex,151ed5d92e1e,review,69,review,1780507276159,1780507463121,186962,186.962,51,8,next_prompt,project:agentsight;agent:codex;session:review;prompt:review;span:prompt
codex,151ed5d92e1e,review,70,review,1780507463121,1780507576410,113289,113.289,69,13,next_prompt,project:agentsight;agent:codex;session:review;prompt:review;span:prompt
codex,151ed5d92e1e,review,71,review,1780507576410,1780507649579,73169,73.169,13,13,next_prompt,project:agentsight;agent:codex;session:review;prompt:review;span:prompt
codex,151ed5d92e1e,review,72,log,1780507649579,1780508590651,941072,941.072,50,32,next_prompt,project:agentsight;agent:codex;session:review;prompt:log;span:prompt
codex,151ed5d92e1e,review,73,review,1780508590651,1780508695263,104612,104.612,57,23,session_last_event,project:agentsight;agent:codex;session:review;prompt:review;span:prompt
claude-subagent,c56fdd013c3b,refactor,0,refactor,1780507886216,1780508152112,265896,265.896,68,70,session_last_event,project:agentsight;agent:claude-subagent;session:refactor;prompt:refactor;span:prompt
claude-subagent,6a220c580975,verify,0,verify,1780507551671,1780507664489,112818,112.818,58,33,session_last_event,project:agentsight;agent:claude-subagent;session:verify;prompt:verify;span:prompt
claude-subagent,2eac4e680b0e,test,0,test,1780507556564,1780507578408,21844,21.844,10,9,session_last_event,project:agentsight;agent:claude-subagent;session:test;prompt:test;span:prompt
claude-subagent,113b06705ca4,review,0,refactor,1780507349886,1780507496299,146413,146.413,52,42,session_last_event,project:agentsight;agent:claude-subagent;session:review;prompt:refactor;span:prompt
claude-subagent,ff2a5fc0a51f,review,0,review,1780507336655,1780507414759,78104,78.104,32,27,session_last_event,project:agentsight;agent:claude-subagent;session:review;prompt:review;span:prompt
claude-subagent,03476c5265ea,refactor,0,refactor,1780507361933,1780507403691,41758,41.758,12,12,session_last_event,project:agentsight;agent:claude-subagent;session:refactor;prompt:refactor;span:prompt
claude-subagent,3a140042a422,severity,0,verify,1780502965453,1780502995567,30114,30.114,12,9,session_last_event,project:agentsight;agent:claude-subagent;session:severity;prompt:verify;span:prompt
claude-subagent,9f0729f3bbc8,review,0,review,1780502960028,1780502974667,14639,14.639,2,4,session_last_event,project:agentsight;agent:claude-subagent;session:review;prompt:review;span:prompt
claude-subagent,4f94beedcb1a,debug,0,test,1780502955219,1780502968472,13253,13.253,2,3,session_last_event,project:agentsight;agent:claude-subagent;session:debug;prompt:test;span:prompt
claude-subagent,963d34f3168b,verify,0,verify,1780502950966,1780502963667,12701,12.701,2,3,session_last_event,project:agentsight;agent:claude-subagent;session:verify;prompt:verify;span:prompt
claude-subagent,88dce25b44bf,review,0,test,1780502626071,1780502876093,250022,250.022,54,50,session_last_event,project:agentsight;agent:claude-subagent;session:review;prompt:test;span:prompt
claude-subagent,5286d0041f3f,refactor,0,refactor,1780502641661,1780502869948,228287,228.287,54,42,session_last_event,project:agentsight;agent:claude-subagent;session:refactor;prompt:refactor;span:prompt
claude-subagent,fb66c55f9555,review,0,review,1780502653467,1780502839457,185990,185.99,54,39,session_last_event,project:agentsight;agent:claude-subagent;session:review;prompt:review;span:prompt
claude-subagent,8ccdfe46a3de,refactor,0,refactor,1780502662605,1780502799568,136963,136.963,70,39,session_last_event,project:agentsight;agent:claude-subagent;session:refactor;prompt:refactor;span:prompt
claude-subagent,6df8381c8080,refactor,0,refactor,1780502693671,1780502754551,60880,60.88,18,13,session_last_event,project:agentsight;agent:claude-subagent;session:refactor;prompt:refactor;span:prompt
claude-subagent,dd52ef4ec5b5,refactor,0,refactor,1780502681876,1780502738476,56600,56.6,12,10,session_last_event,project:agentsight;agent:claude-subagent;session:refactor;prompt:refactor;span:prompt
claude-subagent,47ff20e02709,refactor,0,refactor,1780502671543,1780502732564,61021,61.021,10,9,session_last_event,project:agentsight;agent:claude-subagent;session:refactor;prompt:refactor;span:prompt
claude,55fd889724d3,output,0,runbash,1780502048821,1780502053066,4245,4.245,2,3,session_last_event,project:agentsight;agent:claude;session:output;prompt:runbash;span:prompt
claude,c0173127d4c4,bash,0,output,1780502029788,1780502036647,6859,6.859,2,3,session_last_event,project:agentsight;agent:claude;session:bash;prompt:output;span:prompt
claude,a638de82fe6b,agentsightsm,0,test,1780475850366,1780475853270,2904,2.904,0,2,session_last_event,project:agentsight;agent:claude;session:agentsightsm;prompt:test;span:prompt
claude,b877bb707793,bash,0,output,1780474685061,1780474691799,6738,6.738,2,3,session_last_event,project:agentsight;agent:claude;session:bash;prompt:output;span:prompt
claude,a4fff67cf548,agentsightsm,0,test,1780474666137,1780474668637,2500,2.5,0,2,session_last_event,project:agentsight;agent:claude;session:agentsightsm;prompt:test;span:prompt
claude,2662d22c7f09,bash,0,output,1780474543972,1780474548924,4952,4.952,2,3,session_last_event,project:agentsight;agent:claude;session:bash;prompt:output;span:prompt
claude,da32035d7550,smoketest,0,smoketest,1780474529057,1780474533463,4406,4.406,2,3,session_last_event,project:agentsight;agent:claude;session:smoketest;prompt:smoketest;span:prompt
claude,9cec12b5db93,bash,0,output,1780474513424,1780474518880,5456,5.456,2,3,session_last_event,project:agentsight;agent:claude;session:bash;prompt:output;span:prompt
claude,dca0ddb3a31e,test,0,agentsightsm,1780474492542,1780474495144,2602,2.602,0,2,session_last_event,project:agentsight;agent:claude;session:test;prompt:agentsightsm;span:prompt
claude,2033193b079f,test,0,agentsightsm,1780474210234,1780474212147,1913,1.913,0,2,session_last_event,project:agentsight;agent:claude;session:test;prompt:agentsightsm;span:prompt
claude,c91d6a57a3d9,agentsightsm,0,test,1780474131482,1780474135694,4212,4.212,0,2,session_last_event,project:agentsight;agent:claude;session:agentsightsm;prompt:test;span:prompt
claude,8bca3c10e71e,agentsightsm,0,smoke,1780474042726,1780474046213,3487,3.487,0,2,session_last_event,project:agentsight;agent:claude;session:agentsightsm;prompt:smoke;span:prompt
claude,5fd68dc6135d,agentsightsm,0,smoke,1780473424530,1780473427937,3407,3.407,0,2,session_last_event,project:agentsight;agent:claude;session:agentsightsm;prompt:smoke;span:prompt
claude,d7b12c612c18,mergeconflic,0,mergeconflic,1780470117967,1780470158241,40274,40.274,8,15,session_last_event,project:agentsight;agent:claude;session:mergeconflic;prompt:mergeconflic;span:prompt
claude,7c1288875843,review,0,merge,1780463901938,1780464982050,1080112,1080.112,49,71,next_prompt,project:agentsight;agent:claude;session:review;prompt:merge;span:prompt
claude,7c1288875843,review,1,refactor,1780464982050,1780465040999,58949,58.949,0,1,next_prompt,project:agentsight;agent:claude;session:review;prompt:refactor;span:prompt
claude,7c1288875843,review,2,review,1780465040999,1780465174308,133309,133.309,4,7,next_prompt,project:agentsight;agent:claude;session:review;prompt:review;span:prompt
claude,7c1288875843,review,3,review,1780465174308,1780465200799,26491,26.491,1,2,next_prompt,project:agentsight;agent:claude;session:review;prompt:review;span:prompt
claude,7c1288875843,review,4,ignore,1780465200799,1780465682477,481678,481.678,15,20,next_prompt,project:agentsight;agent:claude;session:review;prompt:ignore;span:prompt
claude,7c1288875843,review,5,debug,1780465682477,1780465803914,121437,121.437,0,1,next_prompt,project:agentsight;agent:claude;session:review;prompt:debug;span:prompt
claude,7c1288875843,review,6,ignore,1780465803914,1780465892538,88624,88.624,4,8,next_prompt,project:agentsight;agent:claude;session:review;prompt:ignore;span:prompt
claude,7c1288875843,review,7,monitor,1780465892538,1780466450970,558432,558.432,21,33,next_prompt,project:agentsight;agent:claude;session:review;prompt:monitor;span:prompt
claude,7c1288875843,review,8,docs,1780466450970,1780466710274,259304,259.304,1,2,next_prompt,project:agentsight;agent:claude;session:review;prompt:docs;span:prompt
claude,7c1288875843,review,9,review,1780466710274,1780466734795,24521,24.521,3,4,session_last_event,project:agentsight;agent:claude;session:review;prompt:review;span:prompt
codex,b9f2f383f081,design,0,analysis,1780437840199,1780438226819,386620,386.62,82,34,next_prompt,project:agentsight;agent:codex;session:design;prompt:analysis;span:prompt
codex,b9f2f383f081,design,1,design,1780438226819,1780438298455,71636,71.636,170,224,next_prompt,project:agentsight;agent:codex;session:design;prompt:design;span:prompt
codex,b9f2f383f081,design,2,debug,1780438298455,1780438527894,229439,229.439,8,6,next_prompt,project:agentsight;agent:codex;session:design;prompt:debug;span:prompt
codex,b9f2f383f081,design,3,refactor,1780438527894,1780438548431,20537,20.537,10,6,next_prompt,project:agentsight;agent:codex;session:design;prompt:refactor;span:prompt
codex,b9f2f383f081,design,4,test,1780438548431,1780439818914,1270483,1270.483,106,74,next_prompt,project:agentsight;agent:codex;session:design;prompt:test;span:prompt
codex,b9f2f383f081,design,5,review,1780439818914,1780441128205,1309291,1309.291,16,8,next_prompt,project:agentsight;agent:codex;session:design;prompt:review;span:prompt
codex,b9f2f383f081,design,6,update,1780441128205,1780441173557,45352,45.352,0,4,next_prompt,project:agentsight;agent:codex;session:design;prompt:update;span:prompt
codex,b9f2f383f081,design,7,docs,1780441173557,1780441487626,314069,314.069,30,12,next_prompt,project:agentsight;agent:codex;session:design;prompt:docs;span:prompt
codex,b9f2f383f081,design,8,search,1780441487626,1780441504440,16814,16.814,0,4,next_prompt,project:agentsight;agent:codex;session:design;prompt:search;span:prompt
codex,b9f2f383f081,design,9,search,1780441504440,1780441517127,12687,12.687,0,4,next_prompt,project:agentsight;agent:codex;session:design;prompt:search;span:prompt
codex,b9f2f383f081,design,10,design,1780441517127,1780442931229,1414102,1414.102,259,213,next_prompt,project:agentsight;agent:codex;session:design;prompt:design;span:prompt
codex,b9f2f383f081,design,11,designcodexs,1780442931229,1780442987355,56126,56.126,6,7,next_prompt,project:agentsight;agent:codex;session:design;prompt:designcodexs;span:prompt
codex,b9f2f383f081,design,12,compare,1780442987355,1780443164687,177332,177.332,0,5,next_prompt,project:agentsight;agent:codex;session:design;prompt:compare;span:prompt
codex,b9f2f383f081,design,13,design,1780443164687,1780443184476,19789,19.789,12,6,next_prompt,project:agentsight;agent:codex;session:design;prompt:design;span:prompt
codex,b9f2f383f081,design,14,designdoc,1780443184476,1780444961787,1777311,1777.311,14,19,next_prompt,project:agentsight;agent:codex;session:design;prompt:designdoc;span:prompt
codex,b9f2f383f081,design,15,build,1780444961787,1780445122313,160526,160.526,37,22,next_prompt,project:agentsight;agent:codex;session:design;prompt:build;span:prompt
codex,b9f2f383f081,design,16,update,1780445122313,1780445148354,26041,26.041,9,5,next_prompt,project:agentsight;agent:codex;session:design;prompt:update;span:prompt
codex,b9f2f383f081,design,17,update,1780445148354,1780445148357,3,0.003,8,2,next_prompt,project:agentsight;agent:codex;session:design;prompt:update;span:prompt
