project,session_id,vendor,slice,calls,repeat_read_share,read_actions,repeat_read_actions,reread_call_share,failure_share,resolved_failure_share,observed_share,recent_reedit_share,edit_calls_per_path,paths_per_edit_call,patch_lines_median,patch_lines_n,edit_share,tool_read_share,tool_edit_share,tool_shell_share,tool_network_share,tool_plan_share,tool_subagent_share,tool_tool_share,max_internal_gap_hours,noncomposite_8h
ActPlane,codex:019e8036-8f33-7513-804b-5227981ff6f4,codex,4,3,,0,0,,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.025191944444444444,True
ActPlane,codex:019e8036-8f33-7513-804b-5227981ff6f4,codex,5,3,,0,0,,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.025191944444444444,True
ActPlane,codex:019e8036-8f33-7513-804b-5227981ff6f4,codex,6,3,,0,0,,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.025191944444444444,True
ActPlane,codex:019e8036-8f33-7513-804b-5227981ff6f4,codex,7,3,,0,0,,0.0,0.0,0.3333333333333333,,,,,0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.025191944444444444,True
ActPlane,codex:019e8036-8f33-7513-804b-5227981ff6f4,codex,8,3,,0,0,,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.025191944444444444,True
ActPlane,codex:019e8036-8f33-7513-804b-5227981ff6f4,codex,9,3,,0,0,,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.025191944444444444,True
ActPlane,codex:019e8036-8f33-7513-804b-5227981ff6f4,codex,10,3,,0,0,,0.0,0.0,0.3333333333333333,,,,,0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.025191944444444444,True
ActPlane,codex:019e805e-40fd-7cd3-b02a-3eebbb2fbb56,codex,1,5,0.0,2,0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.011409722222222222,True
ActPlane,codex:019e805e-40fd-7cd3-b02a-3eebbb2fbb56,codex,2,4,,0,0,,0.25,0.25,0.0,,,,,0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.011409722222222222,True
ActPlane,codex:019e805e-40fd-7cd3-b02a-3eebbb2fbb56,codex,3,5,,0,0,,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.011409722222222222,True
ActPlane,codex:019e805e-40fd-7cd3-b02a-3eebbb2fbb56,codex,4,5,0.2,5,1,0.2,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.011409722222222222,True
ActPlane,codex:019e805e-40fd-7cd3-b02a-3eebbb2fbb56,codex,5,4,0.75,4,3,0.75,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.011409722222222222,True
ActPlane,codex:019e805e-40fd-7cd3-b02a-3eebbb2fbb56,codex,6,5,0.8571428571428571,7,6,0.8,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.011409722222222222,True
ActPlane,codex:019e805e-40fd-7cd3-b02a-3eebbb2fbb56,codex,7,5,0.0,4,0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.011409722222222222,True
ActPlane,codex:019e805e-40fd-7cd3-b02a-3eebbb2fbb56,codex,8,5,0.0,3,0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.011409722222222222,True
ActPlane,codex:019e805e-40fd-7cd3-b02a-3eebbb2fbb56,codex,9,4,0.6666666666666666,6,4,0.75,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.011409722222222222,True
ActPlane,codex:019e805e-40fd-7cd3-b02a-3eebbb2fbb56,codex,10,5,0.42857142857142855,7,3,0.2,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.011409722222222222,True
ActPlane,codex:019e80d7-0bc2-7a92-9191-70ae33e266e0,codex,1,5,0.0,2,0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.012754166666666667,True
ActPlane,codex:019e80d7-0bc2-7a92-9191-70ae33e266e0,codex,2,6,0.25,4,1,0.3333333333333333,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.012754166666666667,True
ActPlane,codex:019e80d7-0bc2-7a92-9191-70ae33e266e0,codex,3,5,0.6666666666666666,3,2,0.6666666666666666,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.012754166666666667,True
ActPlane,codex:019e80d7-0bc2-7a92-9191-70ae33e266e0,codex,4,5,0.5,4,2,0.5,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.012754166666666667,True
ActPlane,codex:019e80d7-0bc2-7a92-9191-70ae33e266e0,codex,5,5,0.2,5,1,0.2,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.012754166666666667,True
ActPlane,codex:019e80d7-0bc2-7a92-9191-70ae33e266e0,codex,6,6,0.8,5,4,0.8,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.012754166666666667,True
ActPlane,codex:019e80d7-0bc2-7a92-9191-70ae33e266e0,codex,7,5,1.0,3,3,1.0,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.012754166666666667,True
ActPlane,codex:019e80d7-0bc2-7a92-9191-70ae33e266e0,codex,8,5,0.75,4,3,0.75,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.012754166666666667,True
ActPlane,codex:019e80d7-0bc2-7a92-9191-70ae33e266e0,codex,9,6,0.6,5,3,0.6,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.012754166666666667,True
ActPlane,codex:019e80d7-0bc2-7a92-9191-70ae33e266e0,codex,10,5,0.4,5,2,0.4,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.012754166666666667,True
ActPlane,codex:019e80d8-8d58-7bf0-969d-7433b6de0b21,codex,1,53,0.1875,16,3,0.2727272727272727,0.03773584905660377,0.041666666666666664,0.09433962264150944,0.0,1.0,1.0,847.0,1,0.018867924528301886,0.0,0.018867924528301886,0.9056603773584906,0.0,0.0,0.0,0.07547169811320754,0.11459638888888889,True
ActPlane,codex:019e80d8-8d58-7bf0-969d-7433b6de0b21,codex,2,53,0.0,2,0,0.0,0.05660377358490566,0.08823529411764706,0.3584905660377358,0.8,5.0,1.0,12.0,5,0.09433962264150944,0.0,0.09433962264150944,0.6415094339622641,0.0,0.0,0.0,0.2641509433962264,0.11459638888888889,True
ActPlane,codex:019e80d8-8d58-7bf0-969d-7433b6de0b21,codex,3,54,,0,0,,0.0,0.0,0.5,0.5,2.0,1.0,3.0,2,0.037037037037037035,0.0,0.037037037037037035,0.5370370370370371,0.0,0.0,0.0,0.42592592592592593,0.11459638888888889,True
ActPlane,codex:019e80d8-8d58-7bf0-969d-7433b6de0b21,codex,4,53,0.9090909090909091,11,10,0.9090909090909091,0.0,0.0,0.24528301886792453,0.5,2.0,1.0,58.5,4,0.07547169811320754,0.0,0.07547169811320754,0.7358490566037735,0.0,0.0,0.0,0.18867924528301888,0.11459638888888889,True
ActPlane,codex:019e80d8-8d58-7bf0-969d-7433b6de0b21,codex,5,53,1.0,5,5,1.0,0.11320754716981132,0.12,0.05660377358490566,0.3333333333333333,3.0,1.0,10.0,3,0.05660377358490566,0.0,0.05660377358490566,0.9433962264150944,0.0,0.0,0.0,0.0,0.11459638888888889,True
ActPlane,codex:019e80d8-8d58-7bf0-969d-7433b6de0b21,codex,6,53,0.8125,16,13,0.8571428571428571,0.0,0.0,0.3018867924528302,0.8333333333333334,6.0,1.0,13.0,12,0.22641509433962265,0.0,0.22641509433962265,0.7169811320754716,0.0,0.0,0.0,0.05660377358490566,0.11459638888888889,True
ActPlane,codex:019e80d8-8d58-7bf0-969d-7433b6de0b21,codex,7,53,0.8,5,4,0.8,0.018867924528301886,0.023809523809523808,0.20754716981132076,0.0,0.625,2.0,20.0,5,0.09433962264150944,0.0,0.09433962264150944,0.7735849056603774,0.0,0.0,0.0,0.1320754716981132,0.11459638888888889,True
ActPlane,codex:019e80d8-8d58-7bf0-969d-7433b6de0b21,codex,8,54,1.0,7,7,1.0,0.05555555555555555,0.075,0.25925925925925924,0.3333333333333333,1.0,1.5,12.5,6,0.1111111111111111,0.0,0.1111111111111111,0.7407407407407407,0.0,0.0,0.0,0.14814814814814814,0.11459638888888889,True
ActPlane,codex:019e80d8-8d58-7bf0-969d-7433b6de0b21,codex,9,53,0.5,10,5,0.5,0.018867924528301886,0.023255813953488372,0.18867924528301888,0.625,4.0,1.0,10.0,8,0.1509433962264151,0.0,0.1509433962264151,0.8113207547169812,0.0,0.0,0.0,0.03773584905660377,0.11459638888888889,True
ActPlane,codex:019e80d8-8d58-7bf0-969d-7433b6de0b21,codex,10,53,0.7692307692307693,13,10,0.7692307692307693,0.0,0.0,0.22641509433962265,0.75,4.0,1.0,12.5,8,0.1509433962264151,0.0,0.1509433962264151,0.7924528301886793,0.0,0.0,0.0,0.05660377358490566,0.11459638888888889,True
ActPlane,codex:019e80ef-6c47-7023-9a42-dc9dc4db3a04,codex,1,101,0.10526315789473684,19,2,0.10526315789473684,0.039603960396039604,0.05194805194805195,0.2376237623762376,0.0,1.0,1.0,18.0,3,0.0297029702970297,0.0,0.0297029702970297,0.7722772277227723,0.0,0.019801980198019802,0.0,0.1782178217821782,7.8975961111111115,True
ActPlane,codex:019e80ef-6c47-7023-9a42-dc9dc4db3a04,codex,2,101,0.7777777777777778,9,7,0.7777777777777778,0.039603960396039604,0.05128205128205128,0.22772277227722773,0.2777777777777778,2.25,1.0,17.0,18,0.1782178217821782,0.0,0.1782178217821782,0.7623762376237624,0.0,0.019801980198019802,0.0,0.039603960396039604,7.8975961111111115,True
ActPlane,codex:019e80ef-6c47-7023-9a42-dc9dc4db3a04,codex,3,101,0.8095238095238095,21,17,0.7894736842105263,0.0297029702970297,0.04,0.25742574257425743,0.6470588235294118,3.4,1.0,20.0,17,0.16831683168316833,0.0,0.16831683168316833,0.7326732673267327,0.0,0.0,0.0,0.09900990099009901,7.8975961111111115,True
ActPlane,codex:019e80ef-6c47-7023-9a42-dc9dc4db3a04,codex,4,101,0.9354838709677419,31,29,0.9354838709677419,0.06930693069306931,0.08333333333333333,0.16831683168316833,0.2857142857142857,0.5833333333333334,2.4285714285714284,53.0,7,0.06930693069306931,0.0,0.06930693069306931,0.8118811881188119,0.0,0.039603960396039604,0.0,0.07920792079207921,7.8975961111111115,True
ActPlane,codex:019e80ef-6c47-7023-9a42-dc9dc4db3a04,codex,5,101,0.7843137254901961,51,40,0.8163265306122449,0.019801980198019802,0.025974025974025976,0.2376237623762376,0.3888888888888889,0.6206896551724138,2.0555555555555554,59.5,18,0.1782178217821782,0.0,0.1782178217821782,0.7623762376237624,0.0,0.039603960396039604,0.0,0.019801980198019802,7.8975961111111115,True
ActPlane,codex:019e80ef-6c47-7023-9a42-dc9dc4db3a04,codex,6,102,0.8333333333333334,30,25,0.8275862068965517,0.0392156862745098,0.04819277108433735,0.18627450980392157,0.07692307692307693,0.26,4.076923076923077,14.0,13,0.12745098039215685,0.0,0.12745098039215685,0.803921568627451,0.0,0.0196078431372549,0.0,0.049019607843137254,7.8975961111111115,True
ActPlane,codex:019e80ef-6c47-7023-9a42-dc9dc4db3a04,codex,7,101,0.8636363636363636,22,19,0.8421052631578947,0.09900990099009901,0.11904761904761904,0.16831683168316833,0.4166666666666667,0.5454545454545454,2.25,9.5,12,0.1188118811881188,0.0,0.1188118811881188,0.7920792079207921,0.0,0.009900990099009901,0.0,0.07920792079207921,7.8975961111111115,True
ActPlane,codex:019e80ef-6c47-7023-9a42-dc9dc4db3a04,codex,8,101,0.9375,16,15,0.9285714285714286,0.0594059405940594,0.075,0.2079207920792079,0.4444444444444444,0.8181818181818182,2.2222222222222223,19.0,9,0.0891089108910891,0.0,0.0891089108910891,0.7920792079207921,0.0,0.0,0.0,0.1188118811881188,7.8975961111111115,True
ActPlane,codex:019e80ef-6c47-7023-9a42-dc9dc4db3a04,codex,9,101,0.9032258064516129,31,28,0.9032258064516129,0.0594059405940594,0.0821917808219178,0.27722772277227725,0.22727272727272727,2.0,1.0,21.0,22,0.21782178217821782,0.0,0.21782178217821782,0.7227722772277227,0.0,0.0,0.0,0.0594059405940594,7.8975961111111115,True
ActPlane,codex:019e80ef-6c47-7023-9a42-dc9dc4db3a04,codex,10,101,0.78125,32,25,0.78125,0.0594059405940594,0.08955223880597014,0.33663366336633666,0.2,1.0416666666666667,1.4,25.0,25,0.24752475247524752,0.0,0.24752475247524752,0.6534653465346535,0.0,0.009900990099009901,0.0,0.0891089108910891,7.8975961111111115,True
ActPlane,claude:e3f436c8-565c-47b3-8b7f-aef50e1a5944,claude,1,24,0.6153846153846154,13,8,0.6153846153846154,0.0,0.0,0.0,0.6666666666666666,3.0,1.0,,0,0.25,0.5416666666666666,0.25,0.20833333333333334,0.0,0.0,0.0,0.0,0.9809427777777778,True
ActPlane,claude:e3f436c8-565c-47b3-8b7f-aef50e1a5944,claude,2,25,1.0,6,6,1.0,0.0,0.0,0.0,1.0,15.0,1.0,,0,0.6,0.24,0.6,0.16,0.0,0.0,0.0,0.0,0.9809427777777778,True
ActPlane,claude:e3f436c8-565c-47b3-8b7f-aef50e1a5944,claude,3,24,1.0,1,1,1.0,0.0,0.0,0.0,1.0,4.0,1.0,,0,0.16666666666666666,0.041666666666666664,0.16666666666666666,0.3333333333333333,0.2916666666666667,0.0,0.08333333333333333,0.08333333333333333,0.9809427777777778,True
ActPlane,claude:e3f436c8-565c-47b3-8b7f-aef50e1a5944,claude,4,24,,0,0,,0.0,0.0,0.08333333333333333,,,,,0,0.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.0,0.041666666666666664,0.9809427777777778,True
ActPlane,claude:e3f436c8-565c-47b3-8b7f-aef50e1a5944,claude,5,24,1.0,2,2,1.0,0.041666666666666664,0.041666666666666664,0.0,0.0,1.0,1.0,,0,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.75,0.0,0.0,0.0,0.9809427777777778,True
ActPlane,claude:e3f436c8-565c-47b3-8b7f-aef50e1a5944,claude,6,25,1.0,7,7,1.0,0.0,0.0,0.0,0.8888888888888888,9.0,1.0,,0,0.36,0.28,0.36,0.16,0.2,0.0,0.0,0.0,0.9809427777777778,True
ActPlane,claude:e3f436c8-565c-47b3-8b7f-aef50e1a5944,claude,7,24,1.0,5,5,1.0,0.0,0.0,0.0,1.0,15.0,1.0,,0,0.625,0.16666666666666666,0.625,0.20833333333333334,0.0,0.0,0.0,0.0,0.9809427777777778,True
ActPlane,claude:e3f436c8-565c-47b3-8b7f-aef50e1a5944,claude,8,24,,0,0,,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,0.20833333333333334,0.625,0.0,0.08333333333333333,0.08333333333333333,0.9809427777777778,True
ActPlane,claude:e3f436c8-565c-47b3-8b7f-aef50e1a5944,claude,9,25,,0,0,,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,0.0,0.84,0.0,0.08,0.08,0.9809427777777778,True
ActPlane,claude:e3f436c8-565c-47b3-8b7f-aef50e1a5944,claude,10,24,0.3333333333333333,3,1,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,,0,0.041666666666666664,0.125,0.041666666666666664,0.20833333333333334,0.625,0.0,0.0,0.0,0.9809427777777778,True
ActPlane,claude:751b5619-2e3b-4583-97ad-46bcc1faa0a4,claude,1,31,,0,0,,0.12903225806451613,0.12903225806451613,0.0,0.0,2.0,0.5,,0,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.8387096774193549,0.03225806451612903,0.0,0.0,0.0,0.7665363888888889,True
ActPlane,claude:751b5619-2e3b-4583-97ad-46bcc1faa0a4,claude,2,32,,0,0,,0.03125,0.03125,0.0,0.0,,0.0,,0,0.0625,0.0625,0.0625,0.75,0.125,0.0,0.0,0.0,0.7665363888888889,True
ActPlane,claude:751b5619-2e3b-4583-97ad-46bcc1faa0a4,claude,3,31,,0,0,,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,0.8387096774193549,0.16129032258064516,0.0,0.0,0.0,0.7665363888888889,True
ActPlane,claude:751b5619-2e3b-4583-97ad-46bcc1faa0a4,claude,4,32,,0,0,,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,0.9375,0.0625,0.0,0.0,0.0,0.7665363888888889,True
ActPlane,claude:751b5619-2e3b-4583-97ad-46bcc1faa0a4,claude,5,31,,0,0,,0.03225806451612903,0.03225806451612903,0.0,,,,,0,0.0,0.03225806451612903,0.0,0.8709677419354839,0.0967741935483871,0.0,0.0,0.0,0.7665363888888889,True
ActPlane,claude:751b5619-2e3b-4583-97ad-46bcc1faa0a4,claude,6,31,,0,0,,0.03225806451612903,0.03225806451612903,0.0,0.0,,0.0,,0,0.12903225806451613,0.25806451612903225,0.16129032258064516,0.5161290322580645,0.06451612903225806,0.0,0.0,0.0,0.7665363888888889,True
ActPlane,claude:751b5619-2e3b-4583-97ad-46bcc1faa0a4,claude,7,32,,0,0,,0.09375,0.09375,0.0,0.0,,0.0,,0,0.09375,0.0625,0.09375,0.84375,0.0,0.0,0.0,0.0,0.7665363888888889,True
ActPlane,claude:751b5619-2e3b-4583-97ad-46bcc1faa0a4,claude,8,31,,0,0,,0.03225806451612903,0.03225806451612903,0.0,0.0,,0.0,,0,0.06451612903225806,0.1935483870967742,0.06451612903225806,0.6129032258064516,0.12903225806451613,0.0,0.0,0.0,0.7665363888888889,True
ActPlane,claude:751b5619-2e3b-4583-97ad-46bcc1faa0a4,claude,9,32,,0,0,,0.0625,0.0625,0.0,0.0,,0.0,,0,0.125,0.15625,0.1875,0.65625,0.0,0.0,0.0,0.0,0.7665363888888889,True
ActPlane,claude:751b5619-2e3b-4583-97ad-46bcc1faa0a4,claude,10,31,,0,0,,0.06451612903225806,0.06451612903225806,0.0,0.0,,0.0,,0,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.9354838709677419,0.0,0.0,0.0,0.0,0.7665363888888889,True
ActPlane,claude:0ee9082c-0794-444d-8dba-022dcfb5f370,claude,1,54,0.0,3,0,0.0,0.037037037037037035,0.037037037037037035,0.0,,,,,0,0.0,0.14814814814814814,0.0,0.6851851851851852,0.1111111111111111,0.0,0.05555555555555555,0.0,0.8755605555555556,True
ActPlane,claude:0ee9082c-0794-444d-8dba-022dcfb5f370,claude,2,54,0.0,1,0,0.0,0.018518518518518517,0.018518518518518517,0.0,0.0,,0.0,,0,0.12962962962962962,0.2777777777777778,0.12962962962962962,0.5925925925925926,0.0,0.0,0.0,0.0,0.8755605555555556,True
ActPlane,claude:0ee9082c-0794-444d-8dba-022dcfb5f370,claude,3,54,,0,0,,0.09259259259259259,0.09259259259259259,0.0,0.0,,0.0,,0,0.16666666666666666,0.12962962962962962,0.16666666666666666,0.7037037037037037,0.0,0.0,0.0,0.0,0.8755605555555556,True
ActPlane,claude:0ee9082c-0794-444d-8dba-022dcfb5f370,claude,4,54,,0,0,,0.018518518518518517,0.018518518518518517,0.0,0.0,,0.0,,0,0.018518518518518517,0.09259259259259259,0.018518518518518517,0.7037037037037037,0.12962962962962962,0.0,0.05555555555555555,0.0,0.8755605555555556,True
ActPlane,claude:0ee9082c-0794-444d-8dba-022dcfb5f370,claude,5,53,,0,0,,0.03773584905660377,0.03773584905660377,0.0,0.0,,0.0,,0,0.07547169811320754,0.16981132075471697,0.09433962264150944,0.6981132075471698,0.0,0.0,0.03773584905660377,0.0,0.8755605555555556,True
ActPlane,claude:0ee9082c-0794-444d-8dba-022dcfb5f370,claude,6,54,,0,0,,0.0,0.0,0.0,0.0,,0.0,,0,0.18518518518518517,0.14814814814814814,0.18518518518518517,0.6666666666666666,0.0,0.0,0.0,0.0,0.8755605555555556,True
ActPlane,claude:0ee9082c-0794-444d-8dba-022dcfb5f370,claude,7,54,,0,0,,0.037037037037037035,0.037037037037037035,0.0,0.0,,0.0,,0,0.24074074074074073,0.24074074074074073,0.24074074074074073,0.5185185185185185,0.0,0.0,0.0,0.0,0.8755605555555556,True
ActPlane,claude:0ee9082c-0794-444d-8dba-022dcfb5f370,claude,8,54,,0,0,,0.018518518518518517,0.018518518518518517,0.0,0.0,,0.0,,0,0.3333333333333333,0.2037037037037037,0.35185185185185186,0.4444444444444444,0.0,0.0,0.0,0.0,0.8755605555555556,True
ActPlane,claude:0ee9082c-0794-444d-8dba-022dcfb5f370,claude,9,54,,0,0,,0.037037037037037035,0.037037037037037035,0.0,0.0,,0.0,,0,0.05555555555555555,0.05555555555555555,0.07407407407407407,0.5740740740740741,0.037037037037037035,0.0,0.25925925925925924,0.0,0.8755605555555556,True
ActPlane,claude:0ee9082c-0794-444d-8dba-022dcfb5f370,claude,10,54,,0,0,,0.0,0.0,0.0,0.0,,0.0,,0,0.12962962962962962,0.18518518518518517,0.12962962962962962,0.5925925925925926,0.0,0.0,0.09259259259259259,0.0,0.8755605555555556,True
ActPlane,claude:5e275eed-7938-4534-ad1a-bd4539296ff4,claude,1,19,0.0,2,0,0.0,0.2631578947368421,0.2631578947368421,0.0,0.0,1.0,1.0,,0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.7894736842105263,0.05263157894736842,0.0,0.0,0.05263157894736842,13.3649275,False
ActPlane,claude:5e275eed-7938-4534-ad1a-bd4539296ff4,claude,2,19,0.4166666666666667,12,5,0.4166666666666667,0.0,0.0,0.0,,,,,0,0.0,0.631578947368421,0.0,0.3157894736842105,0.0,0.0,0.05263157894736842,0.0,13.3649275,False
ActPlane,claude:5e275eed-7938-4534-ad1a-bd4539296ff4,claude,3,19,0.0,6,0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.3157894736842105,0.0,0.6842105263157895,0.0,0.0,0.0,0.0,13.3649275,False
ActPlane,claude:5e275eed-7938-4534-ad1a-bd4539296ff4,claude,4,19,0.8571428571428571,14,12,0.8571428571428571,0.0,0.0,0.0,,,,,0,0.0,0.6842105263157895,0.0,0.21052631578947367,0.05263157894736842,0.0,0.05263157894736842,0.0,13.3649275,False
ActPlane,claude:5e275eed-7938-4534-ad1a-bd4539296ff4,claude,5,18,0.6666666666666666,3,2,0.6666666666666666,0.0,0.0,0.0,0.7142857142857143,3.5,1.0,,0,0.3888888888888889,0.16666666666666666,0.3888888888888889,0.05555555555555555,0.0,0.0,0.3888888888888889,0.0,13.3649275,False
ActPlane,claude:5e275eed-7938-4534-ad1a-bd4539296ff4,claude,6,19,1.0,5,5,1.0,0.0,0.0,0.0,0.8,5.0,1.0,,0,0.5263157894736842,0.2631578947368421,0.5263157894736842,0.0,0.0,0.0,0.21052631578947367,0.0,13.3649275,False
ActPlane,claude:5e275eed-7938-4534-ad1a-bd4539296ff4,claude,7,19,0.0,2,0,0.0,0.0,0.0,0.0,0.625,2.6666666666666665,1.0,,0,0.42105263157894735,0.05263157894736842,0.42105263157894735,0.42105263157894735,0.0,0.0,0.10526315789473684,0.0,13.3649275,False
ActPlane,claude:5e275eed-7938-4534-ad1a-bd4539296ff4,claude,8,19,1.0,2,2,1.0,0.0,0.0,0.0,0.3333333333333333,1.5,1.0,,0,0.15789473684210525,0.10526315789473684,0.15789473684210525,0.7368421052631579,0.0,0.0,0.0,0.0,13.3649275,False
ActPlane,claude:5e275eed-7938-4534-ad1a-bd4539296ff4,claude,9,19,0.0,2,0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,1.0,1.0,,0,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.7368421052631579,0.05263157894736842,0.0,0.05263157894736842,0.0,13.3649275,False
ActPlane,claude:5e275eed-7938-4534-ad1a-bd4539296ff4,claude,10,19,0.75,4,3,0.75,0.05263157894736842,0.05263157894736842,0.0,0.0,1.0,1.0,,0,0.10526315789473684,0.21052631578947367,0.10526315789473684,0.5789473684210527,0.05263157894736842,0.05263157894736842,0.0,0.0,13.3649275,False
ActPlane,claude:d1fa99b3-9a2d-4016-8847-e4158e1a0b5d,claude,1,124,0.0,2,0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.03225806451612903,0.0,0.0,0.8387096774193549,0.0,0.0,0.12903225806451613,12.528777777777778,False
ActPlane,claude:d1fa99b3-9a2d-4016-8847-e4158e1a0b5d,claude,2,125,,0,0,,0.0,0.0,0.0,,,,,0,0.0,0.016,0.0,0.0,0.88,0.0,0.0,0.104,12.528777777777778,False
ActPlane,claude:d1fa99b3-9a2d-4016-8847-e4158e1a0b5d,claude,3,124,,0,0,,0.0,0.0,0.0,,,,,0,0.0,0.008064516129032258,0.0,0.0,0.9274193548387096,0.0,0.0,0.06451612903225806,12.528777777777778,False
ActPlane,claude:d1fa99b3-9a2d-4016-8847-e4158e1a0b5d,claude,4,124,,0,0,,0.0,0.0,0.0,,,,,0,0.0,0.008064516129032258,0.0,0.0,0.9516129032258065,0.0,0.0,0.04032258064516129,12.528777777777778,False
ActPlane,claude:d1fa99b3-9a2d-4016-8847-e4158e1a0b5d,claude,5,124,0.0,2,0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.024193548387096774,0.0,0.12903225806451613,0.8225806451612904,0.0,0.0,0.024193548387096774,12.528777777777778,False
ActPlane,claude:d1fa99b3-9a2d-4016-8847-e4158e1a0b5d,claude,6,125,0.6666666666666666,3,2,0.6666666666666666,0.0,0.0,0.0,,,,,0,0.0,0.024,0.0,0.04,0.92,0.0,0.0,0.016,12.528777777777778,False
ActPlane,claude:d1fa99b3-9a2d-4016-8847-e4158e1a0b5d,claude,7,124,0.5238095238095238,21,11,0.5238095238095238,0.0,0.0,0.0,0.3333333333333333,1.5,1.0,,0,0.024193548387096774,0.1693548387096774,0.024193548387096774,0.13709677419354838,0.5967741935483871,0.0,0.016129032258064516,0.056451612903225805,12.528777777777778,False
ActPlane,claude:d1fa99b3-9a2d-4016-8847-e4158e1a0b5d,claude,8,124,0.7142857142857143,14,10,0.7142857142857143,0.0967741935483871,0.0967741935483871,0.0,0.6666666666666666,6.0,1.0,,0,0.1935483870967742,0.11290322580645161,0.21774193548387097,0.6693548387096774,0.0,0.0,0.0,0.0,12.528777777777778,False
ActPlane,claude:d1fa99b3-9a2d-4016-8847-e4158e1a0b5d,claude,9,125,0.68,25,17,0.68,0.0,0.0,0.024,0.5,2.6666666666666665,1.0,,0,0.064,0.224,0.064,0.192,0.512,0.0,0.008,0.0,12.528777777777778,False
ActPlane,claude:d1fa99b3-9a2d-4016-8847-e4158e1a0b5d,claude,10,124,0.8333333333333334,12,10,0.8333333333333334,0.07258064516129033,0.07317073170731707,0.008064516129032258,0.5,2.2857142857142856,1.0,,0,0.12903225806451613,0.08870967741935484,0.12903225806451613,0.7338709677419355,0.03225806451612903,0.0,0.016129032258064516,0.0,12.528777777777778,False
