project,session_id,vendor,n_prefix,observed_prefix_calls,complete_prefix,previous_session_id,previous_vendor,predecessor_available,unique_worktree,gap_hours,gap_bin,instruction_calls,instruction_share,root_readme_calls,root_readme_share,git_strict_calls,git_strict_share,git_broad_calls,git_broad_share,prior_reread_calls,prior_reread_share,prior_mutation_reread_calls,prior_mutation_reread_share,orientation_calls,orientation_share,narrow_calls,narrow_share,extended_calls,extended_share,broad_calls,broad_share
ActPlane,codex:019e80d7-0bc2-7a92-9191-70ae33e266e0,codex,20,20,True,codex:019e805e-40fd-7cd3-b02a-3eebbb2fbb56,codex,True,True,2.1016197222222224,1–6h,0,0.0,0,0.0,0,0.0,0,0.0,2,0.1,0,0.0,1,0.05,0,0.0,2,0.1,3,0.15
ActPlane,codex:019e80d8-8d58-7bf0-969d-7433b6de0b21,codex,5,5,True,codex:019e805e-40fd-7cd3-b02a-3eebbb2fbb56,codex,True,True,2.1499111111111113,1–6h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.6,0,0.0,0,0.0,3,0.6
ActPlane,codex:019e80d8-8d58-7bf0-969d-7433b6de0b21,codex,10,10,True,codex:019e805e-40fd-7cd3-b02a-3eebbb2fbb56,codex,True,True,2.1499111111111113,1–6h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.6,0,0.0,0,0.0,6,0.6
ActPlane,codex:019e80d8-8d58-7bf0-969d-7433b6de0b21,codex,20,20,True,codex:019e805e-40fd-7cd3-b02a-3eebbb2fbb56,codex,True,True,2.1499111111111113,1–6h,0,0.0,1,0.05,0,0.0,0,0.0,0,0.0,0,0.0,14,0.7,0,0.0,1,0.05,15,0.75
ActPlane,codex:019e80ef-6c47-7023-9a42-dc9dc4db3a04,codex,5,5,True,codex:019e80d7-0bc2-7a92-9191-70ae33e266e0,codex,True,True,1.1541247222222222,1–6h,0,0.0,1,0.2,1,0.2,1,0.2,0,0.0,0,0.0,2,0.4,1,0.2,2,0.4,4,0.8
ActPlane,codex:019e80ef-6c47-7023-9a42-dc9dc4db3a04,codex,10,10,True,codex:019e80d7-0bc2-7a92-9191-70ae33e266e0,codex,True,True,1.1541247222222222,1–6h,0,0.0,1,0.1,1,0.1,1,0.1,0,0.0,0,0.0,3,0.3,1,0.1,2,0.2,5,0.5
ActPlane,codex:019e80ef-6c47-7023-9a42-dc9dc4db3a04,codex,20,20,True,codex:019e80d7-0bc2-7a92-9191-70ae33e266e0,codex,True,True,1.1541247222222222,1–6h,0,0.0,1,0.05,1,0.05,1,0.05,0,0.0,0,0.0,7,0.35,1,0.05,2,0.1,9,0.45
ActPlane,claude:e3f436c8-565c-47b3-8b7f-aef50e1a5944,claude,5,5,True,codex:019e80d8-8d58-7bf0-969d-7433b6de0b21,codex,True,True,0.18115055555555556,<1h,0,0.0,0,0.0,0,0.0,0,0.0,2,0.4,1,0.2,1,0.2,0,0.0,2,0.4,3,0.6
ActPlane,claude:e3f436c8-565c-47b3-8b7f-aef50e1a5944,claude,10,10,True,codex:019e80d8-8d58-7bf0-969d-7433b6de0b21,codex,True,True,0.18115055555555556,<1h,0,0.0,0,0.0,0,0.0,0,0.0,4,0.4,1,0.1,1,0.1,0,0.0,4,0.4,5,0.5
ActPlane,claude:e3f436c8-565c-47b3-8b7f-aef50e1a5944,claude,20,20,True,codex:019e80d8-8d58-7bf0-969d-7433b6de0b21,codex,True,True,0.18115055555555556,<1h,0,0.0,0,0.0,0,0.0,0,0.0,11,0.55,8,0.4,3,0.15,0,0.0,11,0.55,14,0.7
ActPlane,claude:751b5619-2e3b-4583-97ad-46bcc1faa0a4,claude,5,5,True,codex:019e80d8-8d58-7bf0-969d-7433b6de0b21,codex,True,True,0.41950583333333336,<1h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
ActPlane,claude:751b5619-2e3b-4583-97ad-46bcc1faa0a4,claude,10,10,True,codex:019e80d8-8d58-7bf0-969d-7433b6de0b21,codex,True,True,0.41950583333333336,<1h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
ActPlane,claude:751b5619-2e3b-4583-97ad-46bcc1faa0a4,claude,20,20,True,codex:019e80d8-8d58-7bf0-969d-7433b6de0b21,codex,True,True,0.41950583333333336,<1h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
ActPlane,claude:0ee9082c-0794-444d-8dba-022dcfb5f370,claude,5,5,True,claude:e3f436c8-565c-47b3-8b7f-aef50e1a5944,claude,True,True,0.7698202777777777,<1h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.4,0,0.0,0,0.0,2,0.4
ActPlane,claude:0ee9082c-0794-444d-8dba-022dcfb5f370,claude,10,10,True,claude:e3f436c8-565c-47b3-8b7f-aef50e1a5944,claude,True,True,0.7698202777777777,<1h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.2,0,0.0,0,0.0,2,0.2
ActPlane,claude:0ee9082c-0794-444d-8dba-022dcfb5f370,claude,20,20,True,claude:e3f436c8-565c-47b3-8b7f-aef50e1a5944,claude,True,True,0.7698202777777777,<1h,0,0.0,1,0.05,0,0.0,0,0.0,0,0.0,0,0.0,2,0.1,0,0.0,1,0.05,3,0.15
ActPlane,claude:5e275eed-7938-4534-ad1a-bd4539296ff4,claude,5,5,True,codex:019e80ef-6c47-7023-9a42-dc9dc4db3a04,codex,True,True,8.305427222222223,6–24h,0,0.0,0,0.0,1,0.2,1,0.2,0,0.0,0,0.0,1,0.2,1,0.2,1,0.2,2,0.4
ActPlane,claude:5e275eed-7938-4534-ad1a-bd4539296ff4,claude,10,10,True,codex:019e80ef-6c47-7023-9a42-dc9dc4db3a04,codex,True,True,8.305427222222223,6–24h,0,0.0,0,0.0,1,0.1,1,0.1,0,0.0,0,0.0,1,0.1,1,0.1,1,0.1,2,0.2
ActPlane,claude:5e275eed-7938-4534-ad1a-bd4539296ff4,claude,20,20,True,codex:019e80ef-6c47-7023-9a42-dc9dc4db3a04,codex,True,True,8.305427222222223,6–24h,0,0.0,0,0.0,1,0.05,1,0.05,1,0.05,0,0.0,3,0.15,1,0.05,2,0.1,5,0.25
ActPlane,claude:d1fa99b3-9a2d-4016-8847-e4158e1a0b5d,claude,5,5,True,codex:019e80ef-6c47-7023-9a42-dc9dc4db3a04,codex,True,True,11.2035875,6–24h,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,1,0.2,1,0.2
ActPlane,claude:d1fa99b3-9a2d-4016-8847-e4158e1a0b5d,claude,10,10,True,codex:019e80ef-6c47-7023-9a42-dc9dc4db3a04,codex,True,True,11.2035875,6–24h,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,1,0.1,1,0.1
ActPlane,claude:d1fa99b3-9a2d-4016-8847-e4158e1a0b5d,claude,20,20,True,codex:019e80ef-6c47-7023-9a42-dc9dc4db3a04,codex,True,True,11.2035875,6–24h,0,0.0,0,0.0,0,0.0,0,0.0,1,0.05,0,0.0,0,0.0,0,0.0,1,0.05,1,0.05
ActPlane,codex:019e8721-5088-7cf1-8da4-eecc378eebdc,codex,5,5,True,codex:019e80ef-6c47-7023-9a42-dc9dc4db3a04,codex,True,True,11.996856666666666,6–24h,0,0.0,0,0.0,1,0.2,1,0.2,0,0.0,0,0.0,2,0.4,1,0.2,1,0.2,3,0.6
ActPlane,codex:019e8721-5088-7cf1-8da4-eecc378eebdc,codex,10,10,True,codex:019e80ef-6c47-7023-9a42-dc9dc4db3a04,codex,True,True,11.996856666666666,6–24h,0,0.0,0,0.0,1,0.1,1,0.1,4,0.4,4,0.4,2,0.2,1,0.1,5,0.5,7,0.7
ActPlane,codex:019e8721-5088-7cf1-8da4-eecc378eebdc,codex,20,20,True,codex:019e80ef-6c47-7023-9a42-dc9dc4db3a04,codex,True,True,11.996856666666666,6–24h,0,0.0,0,0.0,1,0.05,1,0.05,14,0.7,14,0.7,2,0.1,1,0.05,15,0.75,17,0.85
ActPlane,codex:019e8b07-1a61-7c42-a077-2d39424e6f63,codex,5,5,True,codex:019e8721-5088-7cf1-8da4-eecc378eebdc,codex,True,True,0.5264277777777778,<1h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.4,0,0.0,0,0.0,2,0.4
ActPlane,codex:019e8b07-1a61-7c42-a077-2d39424e6f63,codex,10,10,True,codex:019e8721-5088-7cf1-8da4-eecc378eebdc,codex,True,True,0.5264277777777778,<1h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.2,0,0.0,0,0.0,2,0.2
ActPlane,codex:019e8b07-1a61-7c42-a077-2d39424e6f63,codex,20,20,True,codex:019e8721-5088-7cf1-8da4-eecc378eebdc,codex,True,True,0.5264277777777778,<1h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.15,0,0.0,0,0.0,3,0.15
ActPlane,codex:019e8f4a-9939-71a2-881d-010c7a8e2c1d,codex,5,5,True,claude:d1fa99b3-9a2d-4016-8847-e4158e1a0b5d,claude,True,True,15.505433055555555,6–24h,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,1,0.2,3,0.6,0,0.0,1,0.2,4,0.8
ActPlane,codex:019e8f4a-9939-71a2-881d-010c7a8e2c1d,codex,10,10,True,claude:d1fa99b3-9a2d-4016-8847-e4158e1a0b5d,claude,True,True,15.505433055555555,6–24h,0,0.0,0,0.0,0,0.0,0,0.0,2,0.2,2,0.2,3,0.3,0,0.0,2,0.2,5,0.5
ActPlane,codex:019e8f4a-9939-71a2-881d-010c7a8e2c1d,codex,20,20,True,claude:d1fa99b3-9a2d-4016-8847-e4158e1a0b5d,claude,True,True,15.505433055555555,6–24h,0,0.0,0,0.0,0,0.0,0,0.0,5,0.25,3,0.15,6,0.3,0,0.0,5,0.25,11,0.55
ActPlane,codex:019e94bc-fb67-7330-a602-66c678ec05cb,codex,5,5,True,claude:d1fa99b3-9a2d-4016-8847-e4158e1a0b5d,claude,True,True,40.89497444444444,1–3d,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
ActPlane,codex:019e94bc-fb67-7330-a602-66c678ec05cb,codex,10,10,True,claude:d1fa99b3-9a2d-4016-8847-e4158e1a0b5d,claude,True,True,40.89497444444444,1–3d,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
ActPlane,codex:019e94bc-fb67-7330-a602-66c678ec05cb,codex,20,20,True,claude:d1fa99b3-9a2d-4016-8847-e4158e1a0b5d,claude,True,True,40.89497444444444,1–3d,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
ActPlane,codex:019e98d4-e953-71b0-8d7b-7a6c28f3e829,codex,5,5,True,codex:019e94bc-fb67-7330-a602-66c678ec05cb,codex,True,True,0.033313888888888886,<1h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,1,0.2
ActPlane,codex:019e98d4-e953-71b0-8d7b-7a6c28f3e829,codex,10,10,True,codex:019e94bc-fb67-7330-a602-66c678ec05cb,codex,True,True,0.033313888888888886,<1h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.2,0,0.0,0,0.0,2,0.2
ActPlane,codex:019e98d4-e953-71b0-8d7b-7a6c28f3e829,codex,20,20,True,codex:019e94bc-fb67-7330-a602-66c678ec05cb,codex,True,True,0.033313888888888886,<1h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.35,0,0.0,0,0.0,7,0.35
ActPlane,claude:05f051df-f61c-4935-8da8-71a0965bc3dc,claude,5,5,True,codex:019e98d4-e953-71b0-8d7b-7a6c28f3e829,codex,True,True,1.7948102777777777,1–6h,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,1,0.2,0,0.0,1,0.2,2,0.4
ActPlane,claude:05f051df-f61c-4935-8da8-71a0965bc3dc,claude,10,10,True,codex:019e98d4-e953-71b0-8d7b-7a6c28f3e829,codex,True,True,1.7948102777777777,1–6h,0,0.0,0,0.0,0,0.0,0,0.0,2,0.2,0,0.0,1,0.1,0,0.0,2,0.2,3,0.3
ActPlane,claude:05f051df-f61c-4935-8da8-71a0965bc3dc,claude,20,19,False,codex:019e98d4-e953-71b0-8d7b-7a6c28f3e829,codex,True,True,1.7948102777777777,1–6h,0,0.0,0,0.0,0,0.0,0,0.0,2,0.10526315789473684,0,0.0,1,0.05263157894736842,0,0.0,2,0.10526315789473684,3,0.15789473684210525
ActPlane,claude:6235f58d-87ab-45b1-a97a-084f3f0afe95,claude,5,5,True,codex:019e8b07-1a61-7c42-a077-2d39424e6f63,codex,True,True,0.01583277777777778,<1h,0,0.0,0,0.0,0,0.0,0,0.0,3,0.6,3,0.6,2,0.4,0,0.0,3,0.6,5,1.0
ActPlane,claude:6235f58d-87ab-45b1-a97a-084f3f0afe95,claude,10,10,True,codex:019e8b07-1a61-7c42-a077-2d39424e6f63,codex,True,True,0.01583277777777778,<1h,0,0.0,0,0.0,0,0.0,0,0.0,7,0.7,7,0.7,2,0.2,0,0.0,7,0.7,9,0.9
ActPlane,claude:6235f58d-87ab-45b1-a97a-084f3f0afe95,claude,20,20,True,codex:019e8b07-1a61-7c42-a077-2d39424e6f63,codex,True,True,0.01583277777777778,<1h,0,0.0,0,0.0,0,0.0,0,0.0,8,0.4,8,0.4,2,0.1,0,0.0,8,0.4,10,0.5
ActPlane,claude:f3978a30-51b3-4289-89ed-409a47396250,claude,5,5,True,claude:6235f58d-87ab-45b1-a97a-084f3f0afe95,claude,True,True,44.93386805555556,1–3d,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.8,0,0.0,0,0.0,4,0.8
ActPlane,claude:f3978a30-51b3-4289-89ed-409a47396250,claude,10,10,True,claude:6235f58d-87ab-45b1-a97a-084f3f0afe95,claude,True,True,44.93386805555556,1–3d,0,0.0,0,0.0,1,0.1,1,0.1,0,0.0,0,0.0,4,0.4,1,0.1,1,0.1,5,0.5
ActPlane,claude:f3978a30-51b3-4289-89ed-409a47396250,claude,20,20,True,claude:6235f58d-87ab-45b1-a97a-084f3f0afe95,claude,True,True,44.93386805555556,1–3d,0,0.0,0,0.0,4,0.2,4,0.2,0,0.0,0,0.0,5,0.25,4,0.2,4,0.2,9,0.45
ActPlane,codex:019ea3c4-b044-7a50-a314-2c1f69d786df,codex,5,5,True,claude:6235f58d-87ab-45b1-a97a-084f3f0afe95,claude,True,True,45.8107475,1–3d,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.6,0,0.0,0,0.0,3,0.6
ActPlane,codex:019ea3c4-b044-7a50-a314-2c1f69d786df,codex,10,10,True,claude:6235f58d-87ab-45b1-a97a-084f3f0afe95,claude,True,True,45.8107475,1–3d,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.3,0,0.0,0,0.0,3,0.3
ActPlane,codex:019ea3c4-b044-7a50-a314-2c1f69d786df,codex,20,20,True,claude:6235f58d-87ab-45b1-a97a-084f3f0afe95,claude,True,True,45.8107475,1–3d,0,0.0,0,0.0,1,0.05,1,0.05,0,0.0,0,0.0,6,0.3,1,0.05,1,0.05,7,0.35
ActPlane,codex:019ea3fd-33c2-77d2-9b5d-aaac7564ed38,codex,5,5,True,codex:019ea3c4-b044-7a50-a314-2c1f69d786df,codex,True,True,0.1945852777777778,<1h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.4,0,0.0,0,0.0,2,0.4
ActPlane,codex:019ea3fd-33c2-77d2-9b5d-aaac7564ed38,codex,10,10,True,codex:019ea3c4-b044-7a50-a314-2c1f69d786df,codex,True,True,0.1945852777777778,<1h,0,0.0,0,0.0,0,0.0,0,0.0,2,0.2,0,0.0,3,0.3,0,0.0,2,0.2,5,0.5
ActPlane,codex:019ea3fd-33c2-77d2-9b5d-aaac7564ed38,codex,20,20,True,codex:019ea3c4-b044-7a50-a314-2c1f69d786df,codex,True,True,0.1945852777777778,<1h,0,0.0,0,0.0,0,0.0,0,0.0,5,0.25,1,0.05,3,0.15,0,0.0,5,0.25,8,0.4
ActPlane,codex:019ea445-ebbd-7b11-9f90-32a07ec7d342,codex,5,5,True,codex:019ea3fd-33c2-77d2-9b5d-aaac7564ed38,codex,True,True,0.016489166666666666,<1h,0,0.0,0,0.0,0,0.0,0,0.0,2,0.4,2,0.4,0,0.0,0,0.0,2,0.4,2,0.4
ActPlane,codex:019ea445-ebbd-7b11-9f90-32a07ec7d342,codex,10,10,True,codex:019ea3fd-33c2-77d2-9b5d-aaac7564ed38,codex,True,True,0.016489166666666666,<1h,0,0.0,0,0.0,0,0.0,0,0.0,5,0.5,5,0.5,0,0.0,0,0.0,5,0.5,5,0.5
ActPlane,codex:019ea445-ebbd-7b11-9f90-32a07ec7d342,codex,20,20,True,codex:019ea3fd-33c2-77d2-9b5d-aaac7564ed38,codex,True,True,0.016489166666666666,<1h,0,0.0,0,0.0,0,0.0,0,0.0,10,0.5,7,0.35,1,0.05,0,0.0,10,0.5,11,0.55
ActPlane,claude:a10d7461-1a32-427e-bf27-1eaacaff89f9,claude,5,5,True,codex:019ea3fd-33c2-77d2-9b5d-aaac7564ed38,codex,True,True,0.459295,<1h,0,0.0,0,0.0,0,0.0,0,0.0,2,0.4,2,0.4,2,0.4,0,0.0,2,0.4,4,0.8
ActPlane,claude:a10d7461-1a32-427e-bf27-1eaacaff89f9,claude,10,10,True,codex:019ea3fd-33c2-77d2-9b5d-aaac7564ed38,codex,True,True,0.459295,<1h,0,0.0,0,0.0,0,0.0,0,0.0,6,0.6,4,0.4,2,0.2,0,0.0,6,0.6,8,0.8
ActPlane,claude:a10d7461-1a32-427e-bf27-1eaacaff89f9,claude,20,20,True,codex:019ea3fd-33c2-77d2-9b5d-aaac7564ed38,codex,True,True,0.459295,<1h,0,0.0,0,0.0,0,0.0,0,0.0,12,0.6,5,0.25,2,0.1,0,0.0,12,0.6,14,0.7
ActPlane,claude:68f17230-b540-44db-9166-44828b8eb1e4,claude,5,5,True,claude:a10d7461-1a32-427e-bf27-1eaacaff89f9,claude,True,True,0.008527222222222222,<1h,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,1,0.2,1,0.2,0,0.0,1,0.2,2,0.4
ActPlane,claude:68f17230-b540-44db-9166-44828b8eb1e4,claude,10,10,True,claude:a10d7461-1a32-427e-bf27-1eaacaff89f9,claude,True,True,0.008527222222222222,<1h,0,0.0,0,0.0,0,0.0,0,0.0,2,0.2,2,0.2,1,0.1,0,0.0,2,0.2,3,0.3
ActPlane,claude:68f17230-b540-44db-9166-44828b8eb1e4,claude,20,20,True,claude:a10d7461-1a32-427e-bf27-1eaacaff89f9,claude,True,True,0.008527222222222222,<1h,0,0.0,0,0.0,0,0.0,0,0.0,7,0.35,7,0.35,1,0.05,0,0.0,7,0.35,8,0.4
ActPlane,claude:18531398-00eb-4bb8-816f-6995a2fc07ed,claude,5,5,True,codex:019e8f4a-9939-71a2-881d-010c7a8e2c1d,codex,True,True,0.021746944444444444,<1h,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,3,0.6,0,0.0,1,0.2,4,0.8
ActPlane,claude:18531398-00eb-4bb8-816f-6995a2fc07ed,claude,10,10,True,codex:019e8f4a-9939-71a2-881d-010c7a8e2c1d,codex,True,True,0.021746944444444444,<1h,0,0.0,0,0.0,0,0.0,0,0.0,2,0.2,1,0.1,4,0.4,0,0.0,2,0.2,6,0.6
ActPlane,claude:18531398-00eb-4bb8-816f-6995a2fc07ed,claude,20,20,True,codex:019e8f4a-9939-71a2-881d-010c7a8e2c1d,codex,True,True,0.021746944444444444,<1h,0,0.0,0,0.0,0,0.0,0,0.0,2,0.1,1,0.05,4,0.2,0,0.0,2,0.1,6,0.3
ActPlane,claude:c1980e0b-f144-4f83-8fdf-07a4c99a1417,claude,5,5,True,claude:18531398-00eb-4bb8-816f-6995a2fc07ed,claude,True,True,2.1735302777777776,1–6h,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,3,0.6,0,0.0,1,0.2,4,0.8
ActPlane,claude:c1980e0b-f144-4f83-8fdf-07a4c99a1417,claude,10,10,True,claude:18531398-00eb-4bb8-816f-6995a2fc07ed,claude,True,True,2.1735302777777776,1–6h,0,0.0,0,0.0,0,0.0,0,0.0,3,0.3,0,0.0,6,0.6,0,0.0,3,0.3,9,0.9
ActPlane,claude:c1980e0b-f144-4f83-8fdf-07a4c99a1417,claude,20,20,True,claude:18531398-00eb-4bb8-816f-6995a2fc07ed,claude,True,True,2.1735302777777776,1–6h,0,0.0,0,0.0,0,0.0,2,0.1,6,0.3,3,0.15,9,0.45,0,0.0,6,0.3,17,0.85
ActPlane,claude:8a4a5988-b244-4a20-a998-604f5f23598a,claude,5,5,True,claude:18531398-00eb-4bb8-816f-6995a2fc07ed,claude,True,True,8.702024166666666,6–24h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,1,0.2
ActPlane,claude:8a4a5988-b244-4a20-a998-604f5f23598a,claude,10,10,True,claude:18531398-00eb-4bb8-816f-6995a2fc07ed,claude,True,True,8.702024166666666,6–24h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.3,0,0.0,0,0.0,3,0.3
ActPlane,claude:8a4a5988-b244-4a20-a998-604f5f23598a,claude,20,20,True,claude:18531398-00eb-4bb8-816f-6995a2fc07ed,claude,True,True,8.702024166666666,6–24h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.15,0,0.0,0,0.0,3,0.15
ActPlane,codex:019eab5e-a9c0-7a52-9e52-01abda577bf7,codex,5,5,True,claude:18531398-00eb-4bb8-816f-6995a2fc07ed,claude,True,True,11.68198361111111,6–24h,0,0.0,0,0.0,1,0.2,1,0.2,0,0.0,0,0.0,2,0.4,1,0.2,1,0.2,3,0.6
ActPlane,codex:019eab5e-a9c0-7a52-9e52-01abda577bf7,codex,10,10,True,claude:18531398-00eb-4bb8-816f-6995a2fc07ed,claude,True,True,11.68198361111111,6–24h,0,0.0,0,0.0,1,0.1,1,0.1,0,0.0,0,0.0,2,0.2,1,0.1,1,0.1,3,0.3
ActPlane,codex:019eab5e-a9c0-7a52-9e52-01abda577bf7,codex,20,20,True,claude:18531398-00eb-4bb8-816f-6995a2fc07ed,claude,True,True,11.68198361111111,6–24h,0,0.0,0,0.0,1,0.05,1,0.05,0,0.0,0,0.0,6,0.3,1,0.05,1,0.05,7,0.35
ActPlane,codex:019eab84-3e03-7410-8e22-9fe527bedec0,codex,5,5,True,claude:18531398-00eb-4bb8-816f-6995a2fc07ed,claude,True,True,12.345818333333334,6–24h,0,0.0,0,0.0,1,0.2,1,0.2,0,0.0,0,0.0,2,0.4,1,0.2,1,0.2,3,0.6
ActPlane,codex:019eab84-3e03-7410-8e22-9fe527bedec0,codex,10,10,True,claude:18531398-00eb-4bb8-816f-6995a2fc07ed,claude,True,True,12.345818333333334,6–24h,0,0.0,0,0.0,1,0.1,1,0.1,0,0.0,0,0.0,3,0.3,1,0.1,1,0.1,4,0.4
ActPlane,codex:019eab84-3e03-7410-8e22-9fe527bedec0,codex,20,20,True,claude:18531398-00eb-4bb8-816f-6995a2fc07ed,claude,True,True,12.345818333333334,6–24h,0,0.0,0,0.0,1,0.05,1,0.05,0,0.0,0,0.0,5,0.25,1,0.05,1,0.05,6,0.3
ActPlane,claude:f552d9c3-7441-4bf7-b34e-c873a9f2bd46,claude,5,5,True,claude:c1980e0b-f144-4f83-8fdf-07a4c99a1417,claude,True,True,0.014083333333333333,<1h,0,0.0,0,0.0,0,0.0,0,0.0,2,0.4,2,0.4,2,0.4,0,0.0,2,0.4,4,0.8
ActPlane,claude:f552d9c3-7441-4bf7-b34e-c873a9f2bd46,claude,10,10,True,claude:c1980e0b-f144-4f83-8fdf-07a4c99a1417,claude,True,True,0.014083333333333333,<1h,0,0.0,0,0.0,0,0.0,0,0.0,2,0.2,2,0.2,3,0.3,0,0.0,2,0.2,5,0.5
ActPlane,claude:f552d9c3-7441-4bf7-b34e-c873a9f2bd46,claude,20,20,True,claude:c1980e0b-f144-4f83-8fdf-07a4c99a1417,claude,True,True,0.014083333333333333,<1h,0,0.0,0,0.0,0,0.0,0,0.0,3,0.15,2,0.1,6,0.3,0,0.0,3,0.15,9,0.45
ActPlane,codex:019eaba9-f1b8-7241-b3e1-db8e6694d5ed,codex,5,5,True,claude:8a4a5988-b244-4a20-a998-604f5f23598a,claude,True,True,0.07489555555555556,<1h,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,1,0.2,1,0.2
ActPlane,codex:019eaba9-f1b8-7241-b3e1-db8e6694d5ed,codex,10,8,False,claude:8a4a5988-b244-4a20-a998-604f5f23598a,claude,True,True,0.07489555555555556,<1h,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.125,1,0.125,1,0.125
ActPlane,codex:019eaba9-f1b8-7241-b3e1-db8e6694d5ed,codex,20,8,False,claude:8a4a5988-b244-4a20-a998-604f5f23598a,claude,True,True,0.07489555555555556,<1h,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.125,1,0.125,1,0.125
ActPlane,claude:12383b64-0b12-42b5-a80e-2a5dc3f38910,claude,5,5,True,claude:f552d9c3-7441-4bf7-b34e-c873a9f2bd46,claude,True,True,0.14115944444444445,<1h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
ActPlane,claude:12383b64-0b12-42b5-a80e-2a5dc3f38910,claude,10,10,True,claude:f552d9c3-7441-4bf7-b34e-c873a9f2bd46,claude,True,True,0.14115944444444445,<1h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
ActPlane,claude:12383b64-0b12-42b5-a80e-2a5dc3f38910,claude,20,10,False,claude:f552d9c3-7441-4bf7-b34e-c873a9f2bd46,claude,True,True,0.14115944444444445,<1h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
ActPlane,claude:1206cca6-d292-4d81-b609-57ee8382c2c0,claude,5,5,True,claude:12383b64-0b12-42b5-a80e-2a5dc3f38910,claude,True,True,0.3106513888888889,<1h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,1,0.2
ActPlane,claude:1206cca6-d292-4d81-b609-57ee8382c2c0,claude,10,10,True,claude:12383b64-0b12-42b5-a80e-2a5dc3f38910,claude,True,True,0.3106513888888889,<1h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,1,0.1
ActPlane,claude:1206cca6-d292-4d81-b609-57ee8382c2c0,claude,20,20,True,claude:12383b64-0b12-42b5-a80e-2a5dc3f38910,claude,True,True,0.3106513888888889,<1h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.05,0,0.0,0,0.0,1,0.05
