project,vendor,length_gate,slice,metric,n,q25,median,q75,p90,mean,n_units
agentsight,codex,30,early,observed_share,52,0.011627906976744186,0.08452380952380953,0.17886513157894737,0.23911867450335372,0.10615018260959223,52
agentsight,codex,30,early,recent_reedit_share,26,0.14285714285714285,0.29977739888225824,0.36706349206349204,0.46031746031746035,0.25598521251795425,26
agentsight,codex,30,early,edit_calls_per_path,24,1.0,1.8809954751131222,2.758578431372549,3.3824999999999994,2.167991771300595,24
agentsight,codex,30,early,paths_per_edit_call,26,1.0,1.1598583877995643,1.382373271889401,2.354166666666667,1.4124315685745819,26
agentsight,codex,30,early,patch_lines_median,26,12.0,19.75,30.25,68.25,46.28846153846154,26
agentsight,codex,30,early,edit_share,52,0.0,0.002702702702702703,0.09214442355889724,0.16353068550914582,0.05482597017699297,52
agentsight,codex,30,early,tool_read_share,52,0.0,0.0,0.0,0.0,0.0,52
agentsight,codex,30,early,tool_edit_share,52,0.0,0.002702702702702703,0.09288847117794485,0.16353068550914582,0.05497733306591501,52
agentsight,codex,30,early,tool_shell_share,52,0.8211348684210527,0.9142857142857143,0.9883720930232558,1.0,0.8902562798248852,52
agentsight,codex,30,early,tool_network_share,52,0.0,0.0,0.0,0.0,0.00828138397036035,52
agentsight,codex,30,early,tool_plan_share,52,0.0,0.0,0.01940993788819876,0.04623192083227605,0.013831873931278023,52
agentsight,codex,30,early,tool_subagent_share,52,0.0,0.0,0.005542839354708758,0.01733234481364157,0.008036902863997495,52
agentsight,codex,30,early,tool_tool_share,52,0.0,0.0,0.053891651597347795,0.07322641509433962,0.024616226343563974,52
agentsight,codex,30,late,repeat_read_share,41,0.5,0.8780487804878049,0.964824120603015,1.0,0.6945140713973689,41
agentsight,codex,30,late,reread_call_share,41,0.5714285714285714,0.8979591836734694,0.9743589743589743,1.0,0.7239069627646757,41
agentsight,codex,30,late,failure_share,52,0.014285714285714287,0.043483725021993214,0.08823529411764706,0.14429347826086955,0.05894743210151643,52
agentsight,codex,30,late,resolved_failure_share,52,0.020359848484848484,0.05060763296238137,0.10410135841170323,0.1589712918660287,0.06930095719932729,52
agentsight,codex,30,late,observed_share,52,0.07923076923076923,0.14386821232458816,0.1925,0.3057499999999999,0.14778514853216854,52
agentsight,codex,30,late,recent_reedit_share,30,0.0,0.3096804511278195,0.484375,0.6047058823529412,0.2939926134445712,30
agentsight,codex,30,late,edit_calls_per_path,25,1.25,2.0,3.1578947368421053,5.771428571428573,2.6996234217813164,25
agentsight,codex,30,late,paths_per_edit_call,30,1.0,1.0,1.1730287859824782,2.0500000000000007,1.1189990331587671,30
agentsight,codex,30,late,patch_lines_median,30,10.875,14.25,25.625,51.55,22.85,30
agentsight,codex,30,late,edit_share,52,0.0,0.0221001221001221,0.0896576562495392,0.15179545454545454,0.05260835233927979,52
agentsight,codex,30,late,tool_read_share,52,0.0,0.0,0.0,0.0,0.0,52
agentsight,codex,30,late,tool_edit_share,52,0.0,0.0221001221001221,0.08969665780960161,0.15179545454545454,0.0526113524592846,52
agentsight,codex,30,late,tool_shell_share,52,0.7848558492576071,0.8571617802896503,0.9207692307692308,1.0,0.8450753948747464,52
agentsight,codex,30,late,tool_network_share,52,0.0,0.0,0.0,0.0,1.4426683593975417e-05,52
agentsight,codex,30,late,tool_plan_share,52,0.0,0.0,0.000625,0.022642561325262815,0.005957204831728477,52
agentsight,codex,30,late,tool_subagent_share,52,0.0,0.0,0.007732933174828991,0.025081900478802797,0.015590764447248539,52
agentsight,codex,30,late,tool_tool_share,52,0.0,0.02492429108929063,0.11958502024291498,0.2700922266139657,0.08075085670339793,52
agentsight,codex,30,middle,repeat_read_share,43,0.5,0.7346938775510204,0.8856909573382323,0.9491666666666666,0.6623084465935767,43
agentsight,codex,30,middle,reread_call_share,43,0.5166666666666666,0.7708333333333334,0.9115099358687957,0.9984000000000001,0.7058343527304327,43
agentsight,codex,30,middle,failure_share,52,0.0,0.02641969573800952,0.0625,0.08739864864864864,0.03765734225671335,52
agentsight,codex,30,middle,resolved_failure_share,52,0.0,0.03363875988452366,0.06496168240955266,0.10580455714643416,0.04465039026982983,52
agentsight,codex,30,middle,observed_share,52,0.047704081632653064,0.17958333333333332,0.2114115564139707,0.2592428801005304,0.15126260344997228,52
agentsight,codex,30,middle,recent_reedit_share,32,0.11029411764705882,0.31,0.4726190476190476,0.5,0.29651614576627333,32
agentsight,codex,30,middle,edit_calls_per_path,27,1.4546850998463903,2.245614035087719,2.9885057471264367,4.159477124183007,2.5636150112045617,27
agentsight,codex,30,middle,paths_per_edit_call,32,1.0,1.0,1.0974264705882353,1.6621428571428578,1.1194621346569211,32
agentsight,codex,30,middle,patch_lines_median,32,8.75,17.0,23.625,32.800000000000004,39.5625,32
agentsight,codex,30,middle,edit_share,52,0.0,0.04040816326530612,0.15818515052253937,0.2096287229702162,0.08257847723109289,52
agentsight,codex,30,middle,tool_read_share,52,0.0,0.0,0.0,0.0,0.0,52
agentsight,codex,30,middle,tool_edit_share,52,0.0,0.04040816326530612,0.15818515052253937,0.2096287229702162,0.08258569057288989,52
agentsight,codex,30,middle,tool_shell_share,52,0.7843463302752294,0.8228021978021978,0.9384191176470589,1.0,0.8477770488738425,52
agentsight,codex,30,middle,tool_network_share,52,0.0,0.0,0.0,0.0,2.1640025390963125e-05,52
agentsight,codex,30,middle,tool_plan_share,52,0.0,0.0,0.00762961966906821,0.024824130400873497,0.008658091412538874,52
agentsight,codex,30,middle,tool_subagent_share,52,0.0,0.0,0.00952088452088452,0.04326073619631899,0.013288853603289349,52
agentsight,codex,30,middle,tool_tool_share,52,0.0,0.0,0.0773840885142255,0.1335754716981132,0.047668675512048515,52
agentsight,codex,60,early,repeat_read_share,40,0.35333333333333333,0.5049019607843137,0.6541794800111825,0.7855055424924421,0.4769476716353064,40
agentsight,codex,60,early,reread_call_share,40,0.3560606060606061,0.5133448127421438,0.629241357234315,0.7913435763321347,0.4873277619722378,40
agentsight,codex,60,early,failure_share,45,0.004166666666666667,0.028985507246376812,0.046181172291296625,0.07204099487564054,0.03402190434905722,45
agentsight,codex,60,early,resolved_failure_share,45,0.00558659217877095,0.03636363636363636,0.055944055944055944,0.07925407925407926,0.03855911539577689,45
agentsight,codex,60,early,observed_share,45,0.043478260869565216,0.09259259259259259,0.18421052631578946,0.23517002542647827,0.11354562412094191,45
agentsight,codex,60,early,recent_reedit_share,26,0.14285714285714285,0.29977739888225824,0.36706349206349204,0.46031746031746035,0.25598521251795425,26
agentsight,codex,60,early,edit_calls_per_path,24,1.0,1.8809954751131222,2.758578431372549,3.3824999999999994,2.167991771300595,24
agentsight,codex,60,early,paths_per_edit_call,26,1.0,1.1598583877995643,1.382373271889401,2.354166666666667,1.4124315685745819,26
agentsight,codex,60,early,patch_lines_median,26,12.0,19.75,30.25,68.25,46.28846153846154,26
agentsight,codex,60,early,edit_share,45,0.0,0.037037037037037035,0.10429447852760736,0.16753155593867375,0.06335445442674742,45
agentsight,codex,60,early,tool_read_share,45,0.0,0.0,0.0,0.0,0.0,45
agentsight,codex,60,early,tool_edit_share,45,0.0,0.037037037037037035,0.10429447852760736,0.1683369250661905,0.06352936265394622,45
agentsight,codex,60,early,tool_shell_share,45,0.8157894736842105,0.9,0.9565217391304348,1.0,0.8860055472848245,45
agentsight,codex,60,early,tool_network_share,45,0.0,0.0,0.0,0.0,0.00031033999537936544,45
agentsight,codex,60,early,tool_plan_share,45,0.0,0.0,0.021739130434782608,0.042070540471961446,0.014274097055630675,45
agentsight,codex,60,early,tool_subagent_share,45,0.0,0.0,0.007547169811320755,0.017558116874402667,0.00928708775395266,45
agentsight,codex,60,early,tool_tool_share,45,0.0,0.006211180124223602,0.05485232067510549,0.07215094339622642,0.026593565256266525,45
agentsight,codex,60,late,repeat_read_share,35,0.5904139433551199,0.8807339449541285,0.9677061779485663,1.0,0.7574014653218994,35
agentsight,codex,60,late,reread_call_share,35,0.7157190635451505,0.9049202127659575,0.9871794871794872,1.0,0.7896902809236018,35
agentsight,codex,60,late,failure_share,45,0.020618556701030927,0.045871559633027525,0.08695652173913043,0.12242503259452414,0.05478175681536536,45
agentsight,codex,60,late,resolved_failure_share,45,0.021727262801615896,0.05154639175257732,0.1016949152542373,0.1382352941176471,0.06578429180018613,45
agentsight,codex,60,late,observed_share,45,0.1,0.14705882352941177,0.21439509954058192,0.3178571428571429,0.16489788103888195,45
agentsight,codex,60,late,recent_reedit_share,28,0.0,0.28293325526932084,0.4288194444444444,0.5342245989304812,0.25546827630965957,28
agentsight,codex,60,late,edit_calls_per_path,23,1.2916666666666665,2.0434782608695654,3.2664473684210527,6.028571428571429,2.825677632370996,23
agentsight,codex,60,late,paths_per_edit_call,28,0.9078947368421053,1.0,1.1361076345431789,2.1500000000000004,1.0917846783843934,28
agentsight,codex,60,late,patch_lines_median,28,10.25,14.0,21.875,40.65000000000001,21.660714285714285,28
agentsight,codex,60,late,edit_share,45,0.0,0.02631578947368421,0.10343213728549142,0.1496818181818182,0.0549158054382105,45
agentsight,codex,60,late,tool_read_share,45,0.0,0.0,0.0,0.0,0.0,45
agentsight,codex,60,late,tool_edit_share,45,0.0,0.02631578947368421,0.10358814352574103,0.1496818181818182,0.05491927224354938,45
agentsight,codex,60,late,tool_shell_share,45,0.7708703374777975,0.8529411764705882,0.8985074626865671,0.9504912067919952,0.8268520802313309,45
agentsight,codex,60,late,tool_network_share,45,0.0,0.0,0.0,0.0,1.667083437526048e-05,45
agentsight,codex,60,late,tool_plan_share,45,0.0,0.0,0.00450112528132033,0.02409171715705838,0.006883881138886239,45
agentsight,codex,60,late,tool_subagent_share,45,0.0,0.0,0.015003750937734433,0.026640343746370924,0.018015994472376087,45
agentsight,codex,60,late,tool_tool_share,45,0.0,0.037037037037037035,0.12598555896754918,0.27808901873174086,0.09331210107948205,45
agentsight,codex,60,middle,repeat_read_share,37,0.5,0.7708333333333334,0.8926174496644296,0.9622077922077922,0.6902667368683745,37
agentsight,codex,60,middle,reread_call_share,37,0.6097560975609756,0.8076923076923077,0.9172932330827067,1.0,0.7336436908472432,37
agentsight,codex,60,middle,failure_share,45,0.01098901098901099,0.034013605442176874,0.0625,0.08779999999999999,0.04212626216331321,45
agentsight,codex,60,middle,resolved_failure_share,45,0.013333333333333334,0.041666666666666664,0.07692307692307693,0.10798612856209479,0.0502071176451367,45
agentsight,codex,60,middle,observed_share,45,0.07692307692307693,0.18567141785446362,0.21406727828746178,0.2589963871872017,0.16624533321740387,45
agentsight,codex,60,middle,recent_reedit_share,31,0.07352941176470588,0.32,0.4738095238095238,0.5,0.2996295698232499,31
agentsight,codex,60,middle,edit_calls_per_path,26,1.6517857142857144,2.2656641604010024,3.1494252873563218,4.169934640522875,2.6141386654816605,26
agentsight,codex,60,middle,paths_per_edit_call,31,1.0,1.0,1.1066176470588234,1.7,1.1233157519039185,31
agentsight,codex,60,middle,patch_lines_median,31,10.0,17.0,24.25,33.0,40.61290322580645,31
agentsight,codex,60,middle,edit_share,45,0.0,0.05251312828207052,0.16666666666666666,0.2069359445124439,0.0868770095866988,45
agentsight,codex,60,middle,tool_read_share,45,0.0,0.0,0.0,0.0,0.0,45
agentsight,codex,60,middle,tool_edit_share,45,0.0,0.05288822205551388,0.16666666666666666,0.2069359445124439,0.08688534500388644,45
agentsight,codex,60,middle,tool_shell_share,45,0.775,0.8143285821455364,0.9230769230769231,0.9555102040816327,0.8326449316901156,45
agentsight,codex,60,middle,tool_network_share,45,0.0,0.0,0.0,0.0,2.500625156289072e-05,45
agentsight,codex,60,middle,tool_plan_share,45,0.0,0.0,0.008,0.02978021978021979,0.010004905632267143,45
agentsight,codex,60,middle,tool_subagent_share,45,0.0,0.0,0.012232415902140673,0.04800000000000001,0.015356008608245469,45
agentsight,codex,60,middle,tool_tool_share,45,0.0,0.010762751520823585,0.08333333333333333,0.1358181818181818,0.055083802813922736,45
agentsight,codex,100,early,repeat_read_share,32,0.38869168356997974,0.5384615384615384,0.678191489361702,0.8131396260217222,0.5225467188256702,32
agentsight,codex,100,early,reread_call_share,32,0.44821428571428573,0.5472370766488414,0.6886024423337855,0.8264400130761688,0.5359558595246122,32
agentsight,codex,100,early,failure_share,35,0.011763896532746284,0.030303030303030304,0.04658051903155436,0.06639482564679415,0.035893708419709416,35
agentsight,codex,100,early,resolved_failure_share,35,0.014095691880087354,0.0392156862745098,0.05689764780673871,0.07886459532029154,0.041403490193483536,35
agentsight,codex,100,early,observed_share,35,0.0788837744533947,0.14623172103487064,0.20464197103456233,0.2461739563449249,0.13797485398120068,35
agentsight,codex,100,early,recent_reedit_share,24,0.14285714285714285,0.3093167701863354,0.3758169934640523,0.47619047619047616,0.2773173135611171,24
agentsight,codex,100,early,edit_calls_per_path,22,1.1666666666666667,1.9692307692307693,2.7757352941176467,3.5275000000000016,2.312051629297618,22
agentsight,codex,100,early,paths_per_edit_call,24,1.0,1.1598583877995643,1.3084101382488478,1.871428571428571,1.2384675326224637,24
agentsight,codex,100,early,patch_lines_median,24,12.0,19.75,28.75,72.54999999999998,47.9375,24
agentsight,codex,100,early,edit_share,35,0.0,0.07608695652173914,0.13763343074844828,0.17635438148938454,0.07941230438702593,35
agentsight,codex,100,early,tool_read_share,35,0.0,0.0,0.0,0.0,0.0,35
agentsight,codex,100,early,tool_edit_share,35,0.0,0.07608695652173914,0.13763343074844828,0.17902273296219917,0.0796371863934244,35
agentsight,codex,100,early,tool_shell_share,35,0.7951996926154732,0.8528678304239401,0.9191681735985533,0.9777247014456317,0.8614480806833562,35
agentsight,codex,100,early,tool_network_share,35,0.0,0.0,0.0,0.0,0.0003990085654877556,35
agentsight,codex,100,early,tool_plan_share,35,0.0,0.003067484662576687,0.022022271503462122,0.032748667850799294,0.014610913901457126,35
agentsight,codex,100,early,tool_subagent_share,35,0.0,0.0,0.010874568469505179,0.0241932392985271,0.011940541397939137,35
agentsight,codex,100,early,tool_tool_share,35,0.0,0.012080536912751677,0.060755158661349055,0.07443396226415094,0.03196426905833539,35
agentsight,codex,100,late,repeat_read_share,28,0.8230042016806722,0.9018097805159799,0.9779411764705882,1.0,0.8305053330529345,28
agentsight,codex,100,late,reread_call_share,28,0.8358823529411764,0.9112997965783112,0.9807692307692307,1.0,0.8530092096979196,28
agentsight,codex,100,late,failure_share,35,0.025158227848101268,0.045871559633027525,0.08114949374627754,0.09561872909698999,0.053214453266981036,35
agentsight,codex,100,late,resolved_failure_share,35,0.028753171525683373,0.05154639175257732,0.09053114916852817,0.11164695177434032,0.06278140090754192,35
agentsight,codex,100,late,observed_share,35,0.10703332651809445,0.14705882352941177,0.195,0.24294157191468171,0.16565379706179198,35
agentsight,codex,100,late,recent_reedit_share,27,0.0,0.30357142857142855,0.43171296296296297,0.5358288770053476,0.2649300643211285,27
agentsight,codex,100,late,edit_calls_per_path,22,1.3611111111111112,2.1467391304347827,3.3207236842105265,6.15714285714286,2.9086629792969503,22
agentsight,codex,100,late,paths_per_edit_call,27,0.8157894736842105,1.0,1.1545682102628285,2.200000000000001,1.0951841109171487,27
agentsight,codex,100,late,patch_lines_median,27,10.0,14.0,21.25,34.50000000000001,18.48148148148148,27
agentsight,codex,100,late,edit_share,35,0.010817307692307692,0.05,0.11587050927753652,0.16069230769230772,0.06832032127769921,35
agentsight,codex,100,late,tool_read_share,35,0.0,0.0,0.0,0.0,0.0,35
agentsight,codex,100,late,tool_edit_share,35,0.010817307692307692,0.05,0.11587050927753652,0.16069230769230772,0.06832477859884921,35
agentsight,codex,100,late,tool_shell_share,35,0.7928024502297091,0.8529411764705882,0.8901596078924218,0.9216666666666667,0.8294167578888381,35
agentsight,codex,100,late,tool_network_share,35,0.0,0.0,0.0,0.0,2.143392991104919e-05,35
agentsight,codex,100,late,tool_plan_share,35,0.0,0.0,0.0056062673386467424,0.02080280344058618,0.004751325439437586,35
agentsight,codex,100,late,tool_subagent_share,35,0.0,0.0,0.015637200976493765,0.026640343746370924,0.010465008766070847,35
agentsight,codex,100,late,tool_tool_share,35,0.005604682854648174,0.041791044776119404,0.120748987854251,0.24560386473429952,0.08702069537689325,35
agentsight,codex,100,middle,repeat_read_share,29,0.675,0.8214285714285714,0.9009302325581395,0.9844155844155844,0.7799289461920155,29
agentsight,codex,100,middle,reread_call_share,29,0.7346938775510204,0.84375,0.9172932330827067,0.9936,0.8007891978202273,29
agentsight,codex,100,middle,failure_share,35,0.023897845627050933,0.03571428571428571,0.07107089272318079,0.08779999999999999,0.04744588685066676,35
