stratum_type,project,vendor,sequence_scope,sequence_granularity,n,rank,ngram,count,share,total_ngrams
project_vendor,agentsight,codex,same_prompt,tool_family,4,18,coordination → coordination → shell → shell,649,0.008090856957638318,80214
project_vendor,agentsight,codex,same_prompt,tool_family,4,19,shell → shell → coordination → shell,641,0.00799112374398484,80214
project_vendor,agentsight,codex,same_prompt,tool_family,4,20,wait/control → shell → shell → wait/control,635,0.007916323833744732,80214
project_vendor,agentsight,codex,same_prompt,tool_family,4,21,coordination → coordination → coordination → shell,621,0.0077417907098511485,80214
project_vendor,agentsight,codex,same_prompt,tool_family,4,22,shell → coordination → shell → shell,595,0.007417657765477348,80214
project_vendor,agentsight,codex,same_prompt,tool_family,4,23,edit → edit → edit → shell,542,0.006756925225023063,80214
project_vendor,agentsight,codex,same_prompt,tool_family,4,24,shell → coordination → coordination → coordination,537,0.00669459196648964,80214
project_vendor,agentsight,codex,same_prompt,tool_family,4,25,shell → edit → edit → edit,527,0.006569925449422794,80214
project_vendor,agentsight,codex,same_prompt,tool_family,4,26,plan/goal → shell → shell → shell,518,0.0064577255840626326,80214
project_vendor,agentsight,codex,same_prompt,tool_family,4,27,shell → shell → coordination → coordination,478,0.005959059515795248,80214
project_vendor,agentsight,codex,same_prompt,tool_family,4,28,shell → edit → edit → shell,469,0.005846859650435086,80214
project_vendor,agentsight,codex,same_prompt,tool_family,4,29,shell → shell → shell → plan/goal,465,0.005796993043608347,80214
project_vendor,agentsight,codex,same_prompt,tool_family,4,30,coordination → shell → coordination → coordination,384,0.004787194255366893,80214
project_vendor,agentsight,gemini,full_stream,hybrid_shell,2,1,search → search,8,0.32,25
project_vendor,agentsight,gemini,full_stream,hybrid_shell,2,2,search → read,6,0.24,25
project_vendor,agentsight,gemini,full_stream,hybrid_shell,2,3,read → search,4,0.16,25
project_vendor,agentsight,gemini,full_stream,hybrid_shell,2,4,read → read,3,0.12,25
project_vendor,agentsight,gemini,full_stream,hybrid_shell,2,5,shell:search/text → search,2,0.08,25
project_vendor,agentsight,gemini,full_stream,hybrid_shell,2,6,other → read,1,0.04,25
project_vendor,agentsight,gemini,full_stream,hybrid_shell,2,7,read → other,1,0.04,25
project_vendor,agentsight,gemini,full_stream,hybrid_shell,3,1,search → search → search,5,0.21739130434782608,23
project_vendor,agentsight,gemini,full_stream,hybrid_shell,3,2,search → read → read,3,0.13043478260869565,23
project_vendor,agentsight,gemini,full_stream,hybrid_shell,3,3,search → search → read,3,0.13043478260869565,23
project_vendor,agentsight,gemini,full_stream,hybrid_shell,3,4,read → read → search,2,0.08695652173913043,23
project_vendor,agentsight,gemini,full_stream,hybrid_shell,3,5,read → search → read,2,0.08695652173913043,23
project_vendor,agentsight,gemini,full_stream,hybrid_shell,3,6,read → search → search,2,0.08695652173913043,23
project_vendor,agentsight,gemini,full_stream,hybrid_shell,3,7,search → read → search,2,0.08695652173913043,23
project_vendor,agentsight,gemini,full_stream,hybrid_shell,3,8,read → other → read,1,0.043478260869565216,23
project_vendor,agentsight,gemini,full_stream,hybrid_shell,3,9,read → read → other,1,0.043478260869565216,23
project_vendor,agentsight,gemini,full_stream,hybrid_shell,3,10,shell:search/text → search → read,1,0.043478260869565216,23
project_vendor,agentsight,gemini,full_stream,hybrid_shell,3,11,shell:search/text → search → search,1,0.043478260869565216,23
project_vendor,agentsight,gemini,full_stream,hybrid_shell,4,1,search → search → search → search,3,0.14285714285714285,21
project_vendor,agentsight,gemini,full_stream,hybrid_shell,4,2,read → search → search → search,2,0.09523809523809523,21
project_vendor,agentsight,gemini,full_stream,hybrid_shell,4,3,search → read → read → search,2,0.09523809523809523,21
project_vendor,agentsight,gemini,full_stream,hybrid_shell,4,4,search → search → search → read,2,0.09523809523809523,21
project_vendor,agentsight,gemini,full_stream,hybrid_shell,4,5,read → read → other → read,1,0.047619047619047616,21
project_vendor,agentsight,gemini,full_stream,hybrid_shell,4,6,read → read → search → read,1,0.047619047619047616,21
project_vendor,agentsight,gemini,full_stream,hybrid_shell,4,7,read → read → search → search,1,0.047619047619047616,21
project_vendor,agentsight,gemini,full_stream,hybrid_shell,4,8,read → search → read → read,1,0.047619047619047616,21
project_vendor,agentsight,gemini,full_stream,hybrid_shell,4,9,read → search → read → search,1,0.047619047619047616,21
project_vendor,agentsight,gemini,full_stream,hybrid_shell,4,10,search → read → read → other,1,0.047619047619047616,21
project_vendor,agentsight,gemini,full_stream,hybrid_shell,4,11,search → read → search → read,1,0.047619047619047616,21
project_vendor,agentsight,gemini,full_stream,hybrid_shell,4,12,search → read → search → search,1,0.047619047619047616,21
project_vendor,agentsight,gemini,full_stream,hybrid_shell,4,13,search → search → read → read,1,0.047619047619047616,21
project_vendor,agentsight,gemini,full_stream,hybrid_shell,4,14,search → search → read → search,1,0.047619047619047616,21
project_vendor,agentsight,gemini,full_stream,hybrid_shell,4,15,shell:search/text → search → read → read,1,0.047619047619047616,21
project_vendor,agentsight,gemini,full_stream,hybrid_shell,4,16,shell:search/text → search → search → read,1,0.047619047619047616,21
project_vendor,agentsight,gemini,full_stream,tool_family,2,1,search → search,8,0.32,25
project_vendor,agentsight,gemini,full_stream,tool_family,2,2,search → read,6,0.24,25
project_vendor,agentsight,gemini,full_stream,tool_family,2,3,read → search,4,0.16,25
project_vendor,agentsight,gemini,full_stream,tool_family,2,4,read → read,3,0.12,25
project_vendor,agentsight,gemini,full_stream,tool_family,2,5,shell → search,2,0.08,25
project_vendor,agentsight,gemini,full_stream,tool_family,2,6,other → read,1,0.04,25
project_vendor,agentsight,gemini,full_stream,tool_family,2,7,read → other,1,0.04,25
project_vendor,agentsight,gemini,full_stream,tool_family,3,1,search → search → search,5,0.21739130434782608,23
project_vendor,agentsight,gemini,full_stream,tool_family,3,2,search → read → read,3,0.13043478260869565,23
project_vendor,agentsight,gemini,full_stream,tool_family,3,3,search → search → read,3,0.13043478260869565,23
project_vendor,agentsight,gemini,full_stream,tool_family,3,4,read → read → search,2,0.08695652173913043,23
project_vendor,agentsight,gemini,full_stream,tool_family,3,5,read → search → read,2,0.08695652173913043,23
project_vendor,agentsight,gemini,full_stream,tool_family,3,6,read → search → search,2,0.08695652173913043,23
project_vendor,agentsight,gemini,full_stream,tool_family,3,7,search → read → search,2,0.08695652173913043,23
project_vendor,agentsight,gemini,full_stream,tool_family,3,8,read → other → read,1,0.043478260869565216,23
project_vendor,agentsight,gemini,full_stream,tool_family,3,9,read → read → other,1,0.043478260869565216,23
project_vendor,agentsight,gemini,full_stream,tool_family,3,10,shell → search → read,1,0.043478260869565216,23
project_vendor,agentsight,gemini,full_stream,tool_family,3,11,shell → search → search,1,0.043478260869565216,23
project_vendor,agentsight,gemini,full_stream,tool_family,4,1,search → search → search → search,3,0.14285714285714285,21
project_vendor,agentsight,gemini,full_stream,tool_family,4,2,read → search → search → search,2,0.09523809523809523,21
project_vendor,agentsight,gemini,full_stream,tool_family,4,3,search → read → read → search,2,0.09523809523809523,21
project_vendor,agentsight,gemini,full_stream,tool_family,4,4,search → search → search → read,2,0.09523809523809523,21
project_vendor,agentsight,gemini,full_stream,tool_family,4,5,read → read → other → read,1,0.047619047619047616,21
project_vendor,agentsight,gemini,full_stream,tool_family,4,6,read → read → search → read,1,0.047619047619047616,21
project_vendor,agentsight,gemini,full_stream,tool_family,4,7,read → read → search → search,1,0.047619047619047616,21
project_vendor,agentsight,gemini,full_stream,tool_family,4,8,read → search → read → read,1,0.047619047619047616,21
project_vendor,agentsight,gemini,full_stream,tool_family,4,9,read → search → read → search,1,0.047619047619047616,21
project_vendor,agentsight,gemini,full_stream,tool_family,4,10,search → read → read → other,1,0.047619047619047616,21
project_vendor,agentsight,gemini,full_stream,tool_family,4,11,search → read → search → read,1,0.047619047619047616,21
project_vendor,agentsight,gemini,full_stream,tool_family,4,12,search → read → search → search,1,0.047619047619047616,21
project_vendor,agentsight,gemini,full_stream,tool_family,4,13,search → search → read → read,1,0.047619047619047616,21
project_vendor,agentsight,gemini,full_stream,tool_family,4,14,search → search → read → search,1,0.047619047619047616,21
project_vendor,agentsight,gemini,full_stream,tool_family,4,15,shell → search → read → read,1,0.047619047619047616,21
project_vendor,agentsight,gemini,full_stream,tool_family,4,16,shell → search → search → read,1,0.047619047619047616,21
project_vendor,agentsight,gemini,same_prompt,hybrid_shell,2,1,search → search,8,0.32,25
project_vendor,agentsight,gemini,same_prompt,hybrid_shell,2,2,search → read,6,0.24,25
project_vendor,agentsight,gemini,same_prompt,hybrid_shell,2,3,read → search,4,0.16,25
project_vendor,agentsight,gemini,same_prompt,hybrid_shell,2,4,read → read,3,0.12,25
project_vendor,agentsight,gemini,same_prompt,hybrid_shell,2,5,shell:search/text → search,2,0.08,25
project_vendor,agentsight,gemini,same_prompt,hybrid_shell,2,6,other → read,1,0.04,25
project_vendor,agentsight,gemini,same_prompt,hybrid_shell,2,7,read → other,1,0.04,25
project_vendor,agentsight,gemini,same_prompt,hybrid_shell,3,1,search → search → search,5,0.21739130434782608,23
project_vendor,agentsight,gemini,same_prompt,hybrid_shell,3,2,search → read → read,3,0.13043478260869565,23
project_vendor,agentsight,gemini,same_prompt,hybrid_shell,3,3,search → search → read,3,0.13043478260869565,23
project_vendor,agentsight,gemini,same_prompt,hybrid_shell,3,4,read → read → search,2,0.08695652173913043,23
project_vendor,agentsight,gemini,same_prompt,hybrid_shell,3,5,read → search → read,2,0.08695652173913043,23
project_vendor,agentsight,gemini,same_prompt,hybrid_shell,3,6,read → search → search,2,0.08695652173913043,23
project_vendor,agentsight,gemini,same_prompt,hybrid_shell,3,7,search → read → search,2,0.08695652173913043,23
project_vendor,agentsight,gemini,same_prompt,hybrid_shell,3,8,read → other → read,1,0.043478260869565216,23
project_vendor,agentsight,gemini,same_prompt,hybrid_shell,3,9,read → read → other,1,0.043478260869565216,23
project_vendor,agentsight,gemini,same_prompt,hybrid_shell,3,10,shell:search/text → search → read,1,0.043478260869565216,23
project_vendor,agentsight,gemini,same_prompt,hybrid_shell,3,11,shell:search/text → search → search,1,0.043478260869565216,23
project_vendor,agentsight,gemini,same_prompt,hybrid_shell,4,1,search → search → search → search,3,0.14285714285714285,21
project_vendor,agentsight,gemini,same_prompt,hybrid_shell,4,2,read → search → search → search,2,0.09523809523809523,21
project_vendor,agentsight,gemini,same_prompt,hybrid_shell,4,3,search → read → read → search,2,0.09523809523809523,21
project_vendor,agentsight,gemini,same_prompt,hybrid_shell,4,4,search → search → search → read,2,0.09523809523809523,21
project_vendor,agentsight,gemini,same_prompt,hybrid_shell,4,5,read → read → other → read,1,0.047619047619047616,21
project_vendor,agentsight,gemini,same_prompt,hybrid_shell,4,6,read → read → search → read,1,0.047619047619047616,21
project_vendor,agentsight,gemini,same_prompt,hybrid_shell,4,7,read → read → search → search,1,0.047619047619047616,21
project_vendor,agentsight,gemini,same_prompt,hybrid_shell,4,8,read → search → read → read,1,0.047619047619047616,21
project_vendor,agentsight,gemini,same_prompt,hybrid_shell,4,9,read → search → read → search,1,0.047619047619047616,21
project_vendor,agentsight,gemini,same_prompt,hybrid_shell,4,10,search → read → read → other,1,0.047619047619047616,21
project_vendor,agentsight,gemini,same_prompt,hybrid_shell,4,11,search → read → search → read,1,0.047619047619047616,21
